SEASON,TEAM ID,TEAM,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,20,NYK,New York Knicks,82,243.4,40.3,83.2,0.48,2.3,6.8,0.33,38.1,76.4,0.5,20.2,26.2,0.77,12.8,29.7,42.5,26.5,7.8,5.1,16.8,21.5,103.1
1991,3,NJN,New Jersey Nets,82,241.8,40.4,91.0,0.44,2.0,7.1,0.28,38.4,83.8,0.46,20.2,27.4,0.74,17.1,28.6,45.7,21.7,9.1,7.3,17.4,23.8,102.9
1991,4,CHO,Charlotte Hornets,82,241.5,40.1,85.8,0.47,1.6,5.1,0.31,38.5,80.7,0.48,21.0,27.0,0.78,12.5,26.8,39.4,24.6,9.3,3.7,15.7,23.7,102.8
1991,16,MIA,Miami Heat,82,241.2,40.0,87.1,0.46,1.7,5.7,0.3,38.3,81.4,0.47,20.1,28.1,0.72,15.0,28.1,43.1,23.2,9.2,4.7,18.9,25.4,101.8
1991,6,CLE,Cleveland Cavaliers,82,241.8,39.7,83.6,0.48,2.0,5.8,0.33,37.8,77.8,0.49,20.3,26.5,0.76,12.3,28.4,40.7,27.3,7.8,5.5,15.6,20.4,101.7
1991,30,WAB,Washington Bullets,82,242.1,41.3,88.6,0.47,0.7,3.5,0.19,40.7,85.2,0.48,18.0,24.7,0.73,14.3,29.1,43.5,25.4,7.2,5.7,16.6,23.5,101.4
1991,9,DET,Detroit Pistons,82,241.5,39.0,83.8,0.46,1.6,5.4,0.3,37.4,78.5,0.48,20.6,27.0,0.76,14.7,29.9,44.6,22.3,5.9,4.5,14.4,22.8,100.1
1991,7,DAL,Dallas Mavericks,82,241.5,39.6,84.0,0.47,2.4,7.3,0.32,37.2,76.7,0.48,18.4,24.2,0.76,12.0,28.8,40.8,22.2,7.1,4.8,14.5,22.4,99.9
1991,18,MIN,Minnesota Timberwolves,82,242.7,39.8,88.7,0.45,1.3,4.6,0.28,38.5,84.1,0.46,18.7,25.4,0.74,15.5,25.8,41.3,23.0,8.7,5.4,13.0,22.7,99.6
1991,26,SAC,Sacramento Kings,82,240.3,37.6,83.1,0.45,2.6,7.0,0.37,35.0,76.1,0.46,18.8,25.7,0.73,12.5,27.0,39.6,24.3,7.7,6.3,15.5,25.3,96.7
