Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,5,417,CHI,Charlotte Bobcats,26.0,NBA,SF,10.0,0.0,104.0,3.1,7.3,0.43,0.0,0.7,0.0,3.1,6.6,0.47,0.7,1.4,0.5,3.8,3.1,6.9,1.7,1.4,1.0,1.0,5.2,6.9
1996,5,417,CHI,Charlotte Bobcats,27.0,NBA,SF,17.0,0.0,127.0,5.1,10.8,0.47,2.3,6.0,0.38,2.8,4.8,0.59,0.6,1.1,0.5,0.6,2.3,2.8,1.7,2.0,0.0,2.3,3.7,13.0
1997,5,417,CHI,Charlotte Bobcats,28.0,NBA,SF,18.0,0.0,138.0,3.4,8.1,0.42,1.0,3.1,0.33,2.3,5.0,0.47,0.8,1.3,0.6,2.3,3.7,6.0,1.3,0.8,0.3,0.3,3.9,8.6
1998,5,417,CHI,Charlotte Bobcats,29.0,NBA,SF,16.0,0.0,64.0,2.3,6.2,0.36,1.7,2.8,0.6,0.6,3.4,0.17,0.0,0.0,,2.3,3.9,6.2,1.7,1.7,0.6,0.6,3.9,6.2
1999,9,417,DET,Detroit Pistons,30.0,NBA,SF,5.0,0.0,84.0,1.3,6.4,0.2,0.9,3.4,0.25,0.4,3.0,0.14,0.0,0.0,,1.7,3.9,5.6,1.3,1.3,0.4,1.3,2.6,3.4
2002,22,417,ORL,Orlando Magic,33.0,NBA,SF,2.0,0.0,10.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.6,3.6,3.6,3.6,0.0,0.0,0.0,0.0
