Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1980,21,SEA,Seattle Supersonics,Gus Williams,26.0,82.0,2969.0,0.48,0.49,0.19,0.48,0.79,0.53,0.27,0.02,100.0,100.0,69.0,100.0,103.0,99.0,89.0,77.0,-4.4,-9.4
1980,21,SEA,Seattle Supersonics,Dennis Johnson,25.0,81.0,2937.0,0.42,0.43,0.21,0.43,0.78,0.49,0.36,0.04,88.0,88.0,74.0,88.0,102.0,92.0,117.0,139.0,-162.3,-133.9
1980,21,SEA,Seattle Supersonics,Jack Sikma,24.0,82.0,2793.0,0.48,0.48,0.0,0.48,0.8,0.53,0.3,0.0,99.0,98.0,,98.0,105.0,99.0,96.0,3.0,-20.9,-12.5
1980,21,SEA,Seattle Supersonics,Lonnie Shelton,24.0,76.0,2243.0,0.53,0.53,0.2,0.53,0.76,0.57,0.3,0.01,110.0,109.0,71.0,109.0,100.0,107.0,98.0,20.0,71.8,70.1
1980,21,SEA,Seattle Supersonics,Fred Brown,31.0,80.0,1701.0,0.48,0.48,0.44,0.5,0.84,0.53,0.16,0.1,100.0,99.0,158.0,103.0,110.0,100.0,52.0,341.0,28.0,1.1
1980,21,SEA,Seattle Supersonics,John Johnson,32.0,81.0,2533.0,0.49,0.49,,0.49,0.8,0.53,0.26,0.0,101.0,100.0,,101.0,105.0,100.0,85.0,,3.9,0.7
1980,21,SEA,Seattle Supersonics,Tom LaGarde,24.0,82.0,1164.0,0.48,0.48,,0.48,0.66,0.52,0.45,0.0,99.0,98.0,,98.0,86.0,98.0,146.0,,-5.3,-7.2
1980,21,SEA,Seattle Supersonics,Wally Walker,25.0,70.0,844.0,0.51,0.51,,0.51,0.75,0.54,0.23,0.0,105.0,104.0,,104.0,98.0,102.0,76.0,,11.8,4.9
1980,21,SEA,Seattle Supersonics,Paul Silas,36.0,82.0,1595.0,0.38,0.38,,0.38,0.65,0.44,0.46,0.0,78.0,77.0,,78.0,86.0,83.0,148.0,,-64.5,-66.3
1980,21,SEA,Seattle Supersonics,James Bailey,22.0,67.0,726.0,0.45,0.45,,0.45,0.67,0.49,0.37,0.0,93.0,92.0,,93.0,88.0,93.0,121.0,,-19.3,-23.2
1980,21,SEA,Seattle Supersonics,Vinnie Johnson,23.0,38.0,325.0,0.39,0.4,0.0,0.39,0.8,0.46,0.34,0.01,81.0,81.0,,81.0,104.0,86.0,110.0,28.0,-21.7,-19.4
1980,21,SEA,Seattle Supersonics,Team,,,,0.47,0.47,0.31,0.47,0.77,0.52,0.3,0.02,98.0,97.0,111.0,98.0,100.0,98.0,97.0,82.0,-183.0,-195.2
1980,21,SEA,Seattle Supersonics,League Average,,,,0.48,0.49,0.28,0.49,0.76,0.53,0.31,0.03,,,,,,,,,,
