SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1980,8,DEN,Dan Issel,31.0,82.0,2938.0,0.5,0.51,0.33,0.51,0.78,0.57,0.47,0.01,105.0,104.0,119.0,104.0,101.0,107.0,153.0,28.0,58.2,134.5
1980,8,DEN,Bob Wilkerson,25.0,75.0,2381.0,0.42,0.42,0.21,0.42,0.75,0.46,0.22,0.03,87.0,87.0,73.0,87.0,98.0,86.0,70.0,108.0,-133.7,-165.3
1980,8,DEN,John Roche,30.0,82.0,2286.0,0.48,0.5,0.38,0.51,0.87,0.56,0.27,0.17,99.0,102.0,135.0,105.0,113.0,106.0,89.0,569.0,37.1,50.1
1980,8,DEN,David Thompson,25.0,39.0,1239.0,0.47,0.47,0.37,0.47,0.76,0.55,0.54,0.03,97.0,97.0,131.0,98.0,99.0,103.0,177.0,101.0,-14.5,26.7
1980,8,DEN,George Johnson,23.0,75.0,1938.0,0.48,0.48,0.22,0.48,0.78,0.52,0.29,0.01,99.0,98.0,79.0,98.0,102.0,99.0,95.0,45.0,-10.6,-10.0
1980,8,DEN,George McGinnis,29.0,45.0,1424.0,0.46,0.46,0.14,0.46,0.54,0.49,0.53,0.01,95.0,95.0,51.0,95.0,71.0,92.0,171.0,39.0,-30.4,-61.1
1980,8,DEN,Charlie Scott,31.0,69.0,1860.0,0.4,0.4,0.18,0.4,0.72,0.43,0.17,0.02,83.0,83.0,65.0,83.0,94.0,81.0,56.0,52.0,-114.4,-147.3
1980,8,DEN,Alex English,26.0,24.0,875.0,0.48,0.48,0.67,0.49,0.76,0.53,0.3,0.01,101.0,99.0,238.0,100.0,100.0,100.0,96.0,23.0,1.1,-0.7
1980,8,DEN,Glen Gondrezick,24.0,59.0,1020.0,0.52,0.52,0.33,0.52,0.76,0.57,0.42,0.02,107.0,107.0,119.0,107.0,100.0,108.0,138.0,69.0,20.1,29.5
1980,8,DEN,Gary Garland,22.0,78.0,1106.0,0.44,0.44,0.32,0.44,0.69,0.46,0.07,0.05,90.0,91.0,113.0,91.0,91.0,86.0,24.0,174.0,-29.9,-56.5
1980,8,DEN,Kim Hughes,27.0,70.0,1208.0,0.5,0.5,,0.5,0.37,0.5,0.2,0.0,105.0,104.0,,104.0,48.0,94.0,66.0,,7.7,-14.8
1980,8,DEN,Tom Boswell,26.0,18.0,522.0,0.53,0.53,0.5,0.54,0.83,0.61,0.52,0.02,111.0,109.0,178.0,111.0,108.0,115.0,169.0,48.0,13.8,26.8
1980,8,DEN,Anthony Roberts,24.0,23.0,486.0,0.38,0.38,0.0,0.38,0.65,0.43,0.33,0.0,79.0,79.0,,78.0,85.0,80.0,108.0,18.0,-37.9,-43.4
1980,8,DEN,Bo Ellis,25.0,48.0,502.0,0.45,0.46,0.0,0.45,0.76,0.51,0.39,0.02,93.0,94.0,,92.0,99.0,96.0,127.0,72.0,-10.1,-7.3
1980,8,DEN,Arvid Kramer,23.0,8.0,45.0,0.32,0.32,,0.32,1.0,0.35,0.09,0.0,66.0,65.0,,65.0,131.0,66.0,30.0,,-7.4,-8.3
1980,8,DEN,Team,,,,0.46,0.47,0.32,0.47,0.76,0.52,0.32,0.04,96.0,96.0,116.0,96.0,100.0,97.0,105.0,126.0,-235.2,-212.0
1980,8,DEN,League Average,,,,0.48,0.49,0.28,0.49,0.76,0.53,0.31,0.03,,,,,,,,,,
