Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1980,26,KCK,Kansas City Kings,Otis Birdsong,24.0,82.0,2885.0,0.5,0.51,0.28,0.51,0.69,0.54,0.27,0.02,105.0,105.0,99.0,105.0,91.0,101.0,87.0,76.0,69.9,22.5
1980,26,KCK,Kansas City Kings,Phil Ford,23.0,82.0,2621.0,0.46,0.47,0.17,0.46,0.82,0.53,0.4,0.02,96.0,96.0,62.0,96.0,107.0,100.0,130.0,71.0,-45.9,6.0
1980,26,KCK,Kansas City Kings,Scott Wedman,27.0,68.0,2347.0,0.51,0.52,0.32,0.52,0.8,0.54,0.16,0.02,106.0,106.0,113.0,106.0,105.0,102.0,53.0,65.0,64.6,23.7
1980,26,KCK,Kansas City Kings,Bill Robinzine,27.0,81.0,1917.0,0.5,0.5,0.5,0.5,0.73,0.55,0.38,0.0,104.0,103.0,178.0,103.0,96.0,103.0,123.0,9.0,22.6,28.6
1980,26,KCK,Kansas City Kings,Sam Lacey,31.0,81.0,2412.0,0.45,0.45,0.0,0.45,0.74,0.49,0.27,0.0,93.0,92.0,,92.0,97.0,92.0,89.0,5.0,-51.8,-62.9
1980,26,KCK,Kansas City Kings,Reggie King,22.0,82.0,2052.0,0.52,0.52,0.0,0.52,0.73,0.56,0.44,0.0,107.0,106.0,,106.0,95.0,106.0,143.0,7.0,29.2,40.4
1980,26,KCK,Kansas City Kings,Billy McKinney,24.0,76.0,1333.0,0.45,0.46,0.1,0.45,0.8,0.5,0.29,0.02,93.0,94.0,36.0,93.0,105.0,95.0,94.0,71.0,-33.0,-29.9
1980,26,KCK,Kansas City Kings,Ernie Grunfeld,24.0,80.0,1397.0,0.44,0.44,0.5,0.44,0.77,0.5,0.31,0.0,92.0,91.0,178.0,91.0,101.0,93.0,102.0,16.0,-35.1,-33.6
1980,26,KCK,Kansas City Kings,Gus Gerard,26.0,73.0,869.0,0.46,0.46,0.33,0.46,0.66,0.49,0.29,0.01,95.0,94.0,119.0,94.0,86.0,92.0,94.0,28.0,-19.1,-31.6
1980,26,KCK,Kansas City Kings,Len Elmore,27.0,58.0,915.0,0.43,0.43,,0.43,0.69,0.47,0.31,0.0,89.0,88.0,,88.0,90.0,89.0,100.0,,-27.1,-32.8
1980,26,KCK,Kansas City Kings,Mike Green,28.0,21.0,459.0,0.43,0.44,0.0,0.43,0.57,0.46,0.26,0.01,90.0,90.0,,89.0,75.0,86.0,86.0,41.0,-16.5,-26.6
1980,26,KCK,Kansas City Kings,Marlon Redmond,24.0,24.0,298.0,0.43,0.46,0.0,0.43,0.71,0.46,0.25,0.06,89.0,94.0,,88.0,92.0,87.0,80.0,213.0,-16.1,-20.5
1980,26,KCK,Kansas City Kings,Tom Burleson,27.0,37.0,272.0,0.35,0.36,0.0,0.35,0.57,0.39,0.38,0.03,72.0,73.0,,71.0,75.0,74.0,125.0,94.0,-29.0,-34.2
1980,26,KCK,Kansas City Kings,Terry Crosby,23.0,4.0,28.0,0.5,0.5,,0.5,1.0,0.62,0.5,0.0,104.0,102.0,,103.0,131.0,116.0,163.0,,0.1,0.8
1980,26,KCK,Kansas City Kings,Team,,,,0.48,0.48,0.22,0.48,0.74,0.52,0.3,0.02,99.0,99.0,78.0,99.0,97.0,98.0,98.0,50.0,-87.1,-150.0
1980,26,KCK,Kansas City Kings,League Average,,,,0.48,0.49,0.28,0.49,0.76,0.53,0.31,0.03,,,,,,,,,,
