PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Terry Catledge,26,74,72,2462,8.0,16.8,0.474,0.0,0.1,0.25,8.0,16.7,0.47600000000000003,5.0,7.1,0.7020000000000001,4.0,4.3,8.2,1.1,0.5,0.2,2.6,2.9,21.0
Reggie Theus,32,76,71,2350,7.9,18.0,0.439,0.4,1.6,0.248,7.5,16.4,0.45799999999999996,5.8,6.8,0.853,1.1,2.2,3.4,6.2,0.9,0.2,3.5,3.0,22.0
Sidney Green,29,73,31,1860,6.0,12.9,0.46799999999999997,0.0,0.1,0.33299999999999996,6.0,12.9,0.46799999999999997,2.6,4.0,0.6509999999999999,3.2,8.2,11.4,1.9,1.0,0.5,2.3,4.5,14.7
Jerry Reynolds,27,67,40,1817,6.1,14.7,0.41700000000000004,0.0,0.3,0.071,6.1,14.4,0.424,4.7,6.4,0.742,1.8,4.6,6.4,3.6,1.8,1.3,2.8,3.2,17.0
Nick Anderson,22,81,9,1785,7.5,15.2,0.494,0.0,0.3,0.059000000000000004,7.5,14.8,0.504,3.8,5.3,0.705,2.2,4.2,6.4,2.5,1.4,0.7,2.8,2.8,18.8
Mark Acres,27,80,50,1691,2.9,6.1,0.484,0.1,0.1,0.75,2.9,6.0,0.48,1.8,2.6,0.6920000000000001,3.3,5.9,9.2,1.4,0.8,0.5,1.5,5.3,7.7
Sam Vincent,26,63,45,1657,5.6,12.3,0.457,0.0,0.3,0.071,5.6,11.9,0.467,4.1,4.6,0.879,0.8,3.4,4.2,7.7,1.4,0.4,2.9,2.3,15.3
Otis Smith,26,65,35,1644,7.6,15.5,0.49200000000000005,0.2,0.9,0.25,7.4,14.6,0.506,3.7,4.9,0.7609999999999999,2.6,4.0,6.6,3.2,1.7,1.2,2.2,3.8,19.2
Scott Skiles,25,70,32,1460,4.7,11.4,0.409,1.3,3.3,0.39399999999999996,3.4,8.2,0.41600000000000004,2.6,2.9,0.8740000000000001,0.6,3.4,3.9,8.2,0.9,0.1,2.2,3.1,13.2
Michael Ansley,22,72,5,1221,6.8,13.7,0.49700000000000005,0.0,0.0,,6.8,13.7,0.49700000000000005,4.8,6.7,0.722,5.5,5.2,10.7,1.2,0.7,0.5,1.5,4.5,18.5
Jeff Turner,27,60,15,1105,4.3,10.0,0.429,0.1,0.3,0.2,4.2,9.7,0.436,1.4,1.8,0.778,1.7,5.7,7.4,1.7,0.7,0.4,2.0,5.2,10.0
Morlon Wiley,23,40,2,638,5.2,11.7,0.442,1.0,2.6,0.37,4.2,9.1,0.46299999999999997,1.6,2.1,0.737,0.7,2.2,2.9,6.4,2.5,0.2,3.6,3.7,12.9
Dave Corzine,33,6,3,79,5.0,13.2,0.379,0.0,0.0,,5.0,13.2,0.379,0.0,0.9,0.0,3.2,5.0,8.2,0.9,0.9,0.0,3.6,3.2,10.0
Jawann Oldham,32,3,0,36,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,2.0,5.0,0.4,4.0,11.0,15.0,0.0,2.0,3.0,3.0,6.0,4.0
