PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Larry Bird,33,75,75,2944,8.8,18.6,0.473,0.8,2.4,0.33299999999999996,8.0,16.2,0.494,3.9,4.2,0.93,1.1,7.6,8.7,6.9,1.3,0.7,3.0,2.1,22.3
Kevin McHale,32,82,25,2722,8.6,15.6,0.5489999999999999,0.3,0.9,0.33299999999999996,8.3,14.7,0.562,5.2,5.8,0.893,2.7,6.3,9.0,2.3,0.4,2.1,2.4,3.3,22.6
Reggie Lewis,24,79,54,2522,7.7,15.5,0.496,0.1,0.2,0.267,7.7,15.3,0.499,3.7,4.5,0.8079999999999999,1.6,3.4,5.0,3.2,1.3,0.9,1.7,3.1,19.1
Robert Parish,36,79,78,2396,7.6,13.1,0.58,0.0,0.0,,7.6,13.1,0.58,3.5,4.7,0.747,3.9,8.1,12.0,1.5,0.6,1.0,2.5,2.8,18.7
Dennis Johnson,35,75,65,2036,3.6,8.4,0.434,0.0,0.4,0.042,3.6,8.0,0.455,2.1,2.5,0.843,0.8,2.7,3.6,8.6,1.4,0.2,2.1,3.2,9.4
Joe Kleine,28,81,4,1365,4.6,9.7,0.48,0.0,0.1,0.0,4.6,9.6,0.485,2.2,2.6,0.83,3.1,6.3,9.4,1.2,0.4,0.7,1.7,4.5,11.5
Jim Paxson,32,72,25,1283,5.4,11.8,0.45299999999999996,0.1,0.6,0.25,5.2,11.3,0.46299999999999997,2.0,2.5,0.8109999999999999,0.7,1.5,2.2,3.8,0.9,0.1,1.5,3.2,12.9
John Bagley,29,54,17,1095,3.3,7.2,0.45899999999999996,0.0,0.6,0.055999999999999994,3.3,6.6,0.495,1.0,1.3,0.7440000000000001,0.9,2.1,2.9,9.7,1.3,0.1,3.0,2.5,7.6
Ed Pinckney,26,77,50,1082,4.5,8.3,0.542,0.0,0.0,0.0,4.5,8.3,0.544,3.1,4.0,0.773,3.1,4.4,7.5,2.3,1.1,1.4,1.9,4.2,12.0
Kevin Gamble,24,71,10,990,5.0,10.9,0.455,0.1,0.7,0.16699999999999998,4.9,10.3,0.473,3.1,3.9,0.794,1.5,2.5,4.1,4.3,1.0,0.3,1.6,2.8,13.2
Michael Smith,24,65,7,620,7.9,16.6,0.47600000000000003,0.1,1.6,0.071,7.8,15.0,0.519,3.1,3.7,0.828,2.3,3.5,5.8,4.6,0.5,0.1,3.1,3.0,19.0
Charles Smith,22,60,0,519,4.1,9.2,0.444,0.0,0.5,0.0,4.1,8.7,0.46799999999999997,3.7,5.3,0.6970000000000001,1.0,3.8,4.8,7.1,2.4,0.2,2.5,5.2,11.9
Kelvin Upshaw,27,14,0,131,3.3,10.7,0.308,0.5,1.4,0.4,2.7,9.3,0.294,1.1,1.6,0.667,0.8,2.7,3.6,7.7,0.5,0.3,3.3,5.2,8.2
