PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shareef Abdur-Rahim,21,82,82,2950,8.0,16.4,0.485,0.3,0.6,0.41200000000000003,7.7,15.8,0.488,6.1,7.8,0.784,2.8,4.3,7.1,2.6,1.1,0.9,3.1,2.5,22.3
Bryant Reeves,24,74,74,2527,7.0,13.4,0.523,0.0,0.1,0.0,7.0,13.3,0.525,3.2,4.5,0.706,2.8,5.5,8.3,2.2,0.6,1.1,2.2,4.0,17.2
Blue Edwards,32,81,20,1968,6.0,13.6,0.439,0.7,2.2,0.33299999999999996,5.2,11.4,0.46,3.3,3.9,0.8370000000000001,1.1,2.9,4.0,3.7,1.6,0.5,2.5,3.3,16.0
Antonio Daniels,22,74,50,1956,4.2,10.1,0.41600000000000004,0.2,1.0,0.212,4.0,9.1,0.43799999999999994,2.1,3.1,0.659,0.4,2.2,2.6,6.1,1.0,0.2,3.0,1.6,10.7
Lee Mayberry,27,79,32,1835,2.6,6.8,0.375,1.2,3.5,0.35,1.3,3.3,0.402,0.7,1.0,0.745,0.4,1.9,2.2,6.8,1.3,0.2,2.2,3.2,7.1
Otis Thorpe,35,47,46,1574,4.7,9.8,0.47700000000000004,0.0,0.1,0.0,4.7,9.7,0.48100000000000004,2.7,3.9,0.6940000000000001,2.3,6.2,8.5,3.7,0.7,0.5,2.6,3.6,12.1
George Lynch,27,82,0,1493,6.0,12.4,0.48100000000000004,0.2,0.7,0.3,5.8,11.7,0.49200000000000005,2.7,3.8,0.703,3.5,5.2,8.7,2.9,1.6,1.0,2.5,3.9,14.9
Pete Chilcutt,29,82,0,1420,4.0,9.1,0.435,1.4,3.3,0.415,2.6,5.8,0.445,1.0,1.5,0.6609999999999999,2.0,5.8,7.8,2.6,1.3,0.9,1.6,4.0,10.3
Sam Mack,27,57,54,1414,5.7,14.2,0.397,2.8,6.8,0.409,2.9,7.4,0.386,1.6,2.0,0.805,0.8,2.6,3.4,2.6,1.0,0.3,1.8,3.0,15.7
Tony Massenburg,30,61,13,894,6.0,12.4,0.479,0.0,0.0,,6.0,12.4,0.479,4.0,5.5,0.73,3.2,6.1,9.3,0.8,1.0,1.0,2.4,5.0,15.9
Michael Smith,25,30,29,706,3.4,6.8,0.504,0.0,0.1,0.0,3.4,6.7,0.508,2.4,3.7,0.6579999999999999,4.3,6.2,10.5,3.0,1.3,0.3,1.8,3.1,9.3
Bobby Hurley,26,27,0,458,3.6,9.7,0.374,0.1,0.6,0.14300000000000002,3.5,9.1,0.38799999999999996,2.3,3.1,0.7440000000000001,0.4,2.0,2.4,7.6,0.8,0.0,3.5,3.4,9.6
Ivano Newbill,27,28,2,249,2.9,8.2,0.35100000000000003,0.1,0.1,1.0,2.7,8.1,0.33899999999999997,2.5,4.3,0.5670000000000001,3.5,6.5,10.0,1.3,1.4,0.4,2.5,5.5,8.4
Anthony Peeler,28,8,8,202,6.2,12.8,0.486,0.9,3.4,0.263,5.3,9.4,0.5660000000000001,0.7,1.1,0.667,1.1,2.5,3.6,4.1,1.6,0.0,1.1,2.9,14.1
Chris Robinson,23,16,0,143,5.8,15.9,0.365,1.8,6.0,0.292,4.0,9.8,0.41,0.3,0.5,0.5,0.0,3.3,3.3,2.5,1.8,0.3,3.8,5.3,13.6
Larry Robinson,30,6,0,41,5.3,16.7,0.316,2.6,5.3,0.5,2.6,11.4,0.231,1.8,1.8,1.0,1.8,8.8,10.5,0.9,3.5,0.0,1.8,0.0,14.9
