Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1996,18,997,MIN,Minnesota Timberwolves,19.0,NBA,SF,80.0,2293.0,15.8,0.52,0.04,0.2,9.1,17.0,13.1,10.6,1.9,4.4,12.1,17.6,1.8,2.6,4.4,0.09,0.1,0.9,1.0,1.7
1997,18,997,MIN,Minnesota Timberwolves,20.0,NBA,SF,77.0,2995.0,18.2,0.54,0.02,0.25,7.6,16.8,12.2,14.1,1.9,4.1,12.5,21.3,3.4,3.9,7.3,0.12,1.1,1.1,2.2,3.2
1998,18,997,MIN,Minnesota Timberwolves,21.0,NBA,PF,82.0,3222.0,20.4,0.53,0.01,0.26,7.9,19.7,13.9,18.2,2.2,3.3,11.8,22.5,5.3,4.2,9.6,0.14,2.6,1.5,4.2,5.0
1999,18,997,MIN,Minnesota Timberwolves,22.0,NBA,PF,47.0,1780.0,22.4,0.49,0.02,0.23,9.7,22.0,15.4,21.3,2.3,3.5,12.0,27.8,2.4,3.0,5.4,0.15,3.6,1.7,5.3,3.3
2001,18,997,MIN,Minnesota Timberwolves,24.0,NBA,PF,81.0,3202.0,23.9,0.53,0.04,0.32,7.7,25.3,16.4,21.8,1.8,3.2,12.0,27.0,7.0,4.8,11.8,0.18,4.5,1.4,6.0,6.4
2002,18,997,MIN,Minnesota Timberwolves,25.0,NBA,PF,81.0,3175.0,23.8,0.54,0.08,0.32,9.0,26.5,17.8,22.4,1.6,2.9,12.5,26.0,7.9,4.9,12.8,0.19,5.1,1.8,6.8,7.1
2003,18,997,MIN,Minnesota Timberwolves,26.0,NBA,PF,82.0,3321.0,26.4,0.55,0.05,0.34,8.6,28.5,18.8,25.8,1.8,2.8,11.9,26.4,9.8,5.8,15.6,0.22,6.0,2.4,8.4,8.7
2004,18,997,MIN,Minnesota Timberwolves,27.0,NBA,PF,82.0,3231.0,29.4,0.55,0.03,0.29,9.1,30.0,20.1,24.4,2.0,4.0,10.5,29.6,10.4,8.0,18.3,0.27,6.8,3.3,10.2,10.0
2005,18,997,MIN,Minnesota Timberwolves,28.0,NBA,PF,82.0,3121.0,28.2,0.57,0.02,0.4,9.5,30.2,20.3,27.1,2.1,2.6,12.2,27.1,10.1,6.0,16.1,0.25,6.5,3.0,9.5,9.1
2006,18,997,MIN,Minnesota Timberwolves,29.0,NBA,PF,76.0,2957.0,26.8,0.59,0.02,0.41,8.9,29.7,19.6,20.2,1.9,2.7,11.3,25.5,9.0,5.9,14.9,0.24,5.6,2.2,7.8,7.4
2007,18,997,MIN,Minnesota Timberwolves,30.0,NBA,PF,76.0,2995.0,24.1,0.55,0.04,0.37,7.5,30.8,19.5,19.5,1.6,3.2,11.6,27.4,5.7,4.9,10.7,0.17,3.8,1.7,5.4,5.5
2008,2,997,BOS,Boston Celtics,31.0,NBA,PF,71.0,2328.0,25.3,0.59,0.01,0.34,7.3,25.1,16.8,19.9,2.3,3.1,10.8,25.5,6.6,6.2,12.9,0.26,4.7,3.5,8.2,6.0
2009,2,997,BOS,Boston Celtics,32.0,NBA,PF,57.0,1772.0,21.2,0.56,0.01,0.18,5.6,26.7,16.6,14.7,1.9,3.1,10.1,23.4,3.0,4.1,7.1,0.19,2.8,3.0,5.7,3.5
2010,2,997,BOS,Boston Celtics,33.0,NBA,PF,69.0,2060.0,19.4,0.57,0.01,0.29,4.8,24.8,15.1,15.7,1.7,2.2,10.4,22.1,3.6,3.8,7.3,0.17,1.5,1.9,3.5,2.9
2011,2,997,BOS,Boston Celtics,34.0,NBA,PF,71.0,2220.0,20.6,0.57,0.01,0.26,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,3.4,5.6,9.0,0.19,1.8,2.9,4.7,3.8
2012,2,997,BOS,Boston Celtics,35.0,NBA,C,60.0,1864.0,20.4,0.55,0.01,0.24,4.4,25.8,15.6,17.9,1.6,2.5,11.1,24.9,2.6,4.3,6.9,0.18,1.8,2.5,4.3,2.9
2013,2,997,BOS,Boston Celtics,36.0,NBA,C,68.0,2022.0,19.2,0.54,0.02,0.24,4.5,25.8,15.5,14.4,2.0,2.4,10.5,24.5,1.8,3.8,5.6,0.13,0.9,1.7,2.6,2.3
2014,3,997,BRK,Brooklyn Nets,37.0,NBA,C,54.0,1109.0,13.3,0.47,0.01,0.13,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,-0.7,1.9,1.2,0.05,-2.5,1.3,-1.2,0.2
2015,31,997,TOT,Total After Trade,38.0,NBA,PF,47.0,952.0,15.2,0.5,0.02,0.15,5.7,31.1,18.3,13.1,2.5,1.4,12.4,17.8,0.4,1.5,1.9,0.1,-1.2,1.9,0.7,0.7
2015,3,997,BRK,Brooklyn Nets,38.0,NBA,PF,42.0,854.0,14.8,0.49,0.02,0.15,6.1,31.3,18.7,13.0,2.5,1.2,13.3,18.1,0.2,1.4,1.6,0.09,-1.4,1.7,0.3,0.5
2015,18,997,MIN,Minnesota Timberwolves,38.0,NBA,PF,5.0,98.0,19.3,0.58,0.03,0.13,2.3,28.9,15.2,14.3,2.6,3.2,3.0,15.2,0.2,0.1,0.3,0.16,0.8,3.5,4.3,0.2
2016,18,997,MIN,Minnesota Timberwolves,39.0,NBA,PF,38.0,556.0,12.3,0.49,0.01,0.18,3.2,27.9,15.7,16.4,2.5,1.5,11.4,11.3,0.4,0.7,1.1,0.09,-1.6,3.1,1.5,0.5
