Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,10.0,2439,GSW,Golden State Warriors,21.0,NBA,SG,80,75,32.9,5.8,13.6,0.426,1.0,3.1,0.333,4.8,10.6,0.453,0.463,1.8,2.6,0.671,1.6,2.7,4.3,3.0,1.3,0.4,2.0,2.4,14.4
2003,10.0,2439,GSW,Golden State Warriors,22.0,NBA,SG,82,82,32.9,5.8,14.2,0.41,1.5,4.1,0.368,4.3,10.1,0.427,0.463,2.5,3.3,0.764,1.4,3.3,4.6,3.0,1.1,0.3,2.2,2.5,15.6
2004,10.0,2439,GSW,Golden State Warriors,23.0,NBA,SG,78,78,37.6,7.2,16.5,0.438,1.0,3.5,0.282,6.2,13.0,0.481,0.468,3.3,4.8,0.684,1.6,5.1,6.7,2.9,1.1,0.5,2.5,2.3,18.7
2005,10.0,2439,GSW,Golden State Warriors,24.0,NBA,SG,72,72,37.8,8.5,19.0,0.446,1.7,5.1,0.338,6.7,13.9,0.486,0.492,3.0,4.3,0.693,1.7,4.2,5.9,3.9,1.5,0.4,2.3,2.2,21.7
2006,10.0,2439,GSW,Golden State Warriors,25.0,NBA,SG,75,75,38.4,8.5,19.2,0.446,2.4,6.4,0.384,6.1,12.8,0.477,0.509,3.7,5.5,0.673,1.4,4.4,5.8,3.1,1.3,0.5,2.2,2.7,23.2
2007,10.0,2439,GSW,Golden State Warriors,26.0,NBA,SG,51,49,32.8,6.0,14.4,0.417,2.2,5.9,0.365,3.8,8.5,0.453,0.492,1.8,2.7,0.657,1.4,3.7,5.1,3.4,1.1,0.6,1.6,2.5,16.0
2008,4.0,2439,CHA,Charlotte Bobcats,27.0,NBA,SF,82,82,38.4,7.9,17.9,0.441,3.0,7.3,0.406,4.9,10.6,0.466,0.524,3.0,4.0,0.752,1.0,4.4,5.4,3.1,1.4,0.7,2.0,2.9,21.8
2009,31.0,2439,TOT,Total After Trade,28.0,NBA,SG,72,71,33.5,6.5,13.5,0.477,1.8,4.5,0.397,4.7,9.0,0.518,0.544,2.1,2.8,0.769,1.1,3.4,4.4,2.0,1.1,0.4,1.3,2.0,16.8
2009,4.0,2439,CHA,Charlotte Bobcats,28.0,NBA,SG,14,14,35.1,6.9,15.7,0.441,1.9,4.2,0.458,5.0,11.5,0.435,0.502,2.9,3.9,0.745,0.9,3.2,4.1,2.6,1.0,0.2,1.7,3.1,18.7
2009,24.0,2439,PHO,Phoenix Suns,28.0,NBA,SG,58,57,33.1,6.3,13.0,0.488,1.8,4.6,0.383,4.6,8.4,0.545,0.556,1.9,2.5,0.778,1.1,3.4,4.5,1.9,1.1,0.4,1.2,1.8,16.4
2010,24.0,2439,PHO,Phoenix Suns,29.0,NBA,SG,79,76,31.5,6.0,12.6,0.474,2.0,5.1,0.393,4.0,7.6,0.528,0.553,1.7,2.3,0.739,1.0,4.1,5.1,1.8,0.8,0.4,1.2,2.1,15.7
2011,31.0,2439,TOT,Total After Trade,30.0,NBA,SG,80,80,33.9,5.9,13.2,0.447,2.4,6.0,0.395,3.5,7.2,0.49,0.536,1.5,2.0,0.73,0.8,3.3,4.1,1.8,1.2,0.2,1.2,2.0,15.6
2011,24.0,2439,PHO,Phoenix Suns,30.0,NBA,SG,25,25,31.8,7.3,15.6,0.47,2.5,5.9,0.419,4.8,9.6,0.502,0.55,2.2,2.9,0.764,1.3,3.1,4.4,1.4,1.1,0.1,1.2,1.8,19.3
2011,22.0,2439,ORL,Orlando Magic,30.0,NBA,SG,55,55,34.9,5.3,12.1,0.433,2.3,6.0,0.384,2.9,6.1,0.482,0.528,1.1,1.6,0.701,0.6,3.4,4.0,2.0,1.2,0.2,1.2,2.1,13.9
2012,22.0,2439,ORL,Orlando Magic,31.0,NBA,SG,54,54,29.5,4.5,11.0,0.408,1.9,5.1,0.368,2.6,5.9,0.442,0.493,0.8,1.3,0.594,0.7,2.9,3.6,2.0,1.0,0.4,1.1,1.7,11.6
2013,23.0,2439,PHI,Philadelphia 76Ers,32.0,NBA,SG,33,33,28.4,4.1,10.2,0.402,1.7,5.1,0.341,2.4,5.1,0.462,0.487,0.6,1.0,0.606,0.6,3.3,3.8,1.5,1.2,0.5,0.8,1.7,10.5
2015,23.0,2439,PHI,Philadelphia 76Ers,34.0,NBA,SG,19,15,21.9,3.3,9.4,0.348,1.6,5.1,0.323,1.6,4.3,0.378,0.435,0.9,1.2,0.773,0.7,2.8,3.5,2.0,0.7,0.2,0.8,1.5,9.1
