Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
792,54.0,782.0,1.73,0.37,0.0,0.5,10.86,24.27,17.22,2.72,1.24,2.2,25.48,12.47,-0.2,0.9,0.7,-0.09,-10.03,-0.25,-10.28,-0.03
