Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1981,10,2690,GSW,Golden State Warriors,23.0,NBA,PF,82.0,2578.0,14.8,0.54,0.0,0.51,18.3,24.5,21.4,4.6,1.3,1.4,16.7,13.4,,3.7,2.4,6.1,0.11,,0.7,-1.2,-0.5,1.0
1982,10,2690,GSW,Golden State Warriors,24.0,NBA,PF,74.0,2213.0,12.8,0.55,0.0,0.39,13.5,26.8,20.0,4.6,1.4,1.4,17.9,10.7,,2.3,3.0,5.2,0.11,,-0.4,0.1,-0.3,1.0
1983,10,2690,GSW,Golden State Warriors,25.0,NBA,PF,49.0,1433.0,13.2,0.59,0.0,0.32,15.3,21.6,18.3,4.1,1.2,0.8,19.2,11.8,,1.9,1.1,3.1,0.1,,-0.2,-1.5,-1.8,0.1
1984,10,2690,GSW,Golden State Warriors,26.0,NBA,PF,75.0,2091.0,12.1,0.57,0.0,0.38,13.7,21.9,17.5,4.5,1.4,0.6,19.6,11.8,,1.8,2.1,4.0,0.09,,-1.3,-0.9,-2.2,-0.1
1985,10,2690,GSW,Golden State Warriors,27.0,NBA,PF,80.0,2497.0,15.1,0.55,0.0,0.37,16.7,22.8,19.5,5.2,1.5,1.2,16.6,15.1,,3.1,1.6,4.7,0.09,,0.2,-1.8,-1.6,0.2
1986,10,2690,GSW,Golden State Warriors,28.0,NBA,PF,77.0,2441.0,13.4,0.54,0.0,0.39,16.4,21.8,19.0,4.9,1.2,1.1,16.4,13.2,,2.7,1.6,4.3,0.08,,-0.4,-1.7,-2.1,-0.1
1987,10,2690,GSW,Golden State Warriors,29.0,NBA,PF,80.0,2374.0,14.2,0.56,0.0,0.36,16.7,25.7,21.1,5.2,1.4,1.4,17.6,13.0,,2.7,2.7,5.4,0.11,,-0.2,-0.8,-1.1,0.6
1988,10,2690,GSW,Golden State Warriors,30.0,NBA,PF,20.0,499.0,10.8,0.47,0.01,0.22,17.2,23.6,20.3,6.6,1.1,1.3,21.1,13.9,,-0.1,0.4,0.3,0.02,,-2.3,-1.8,-4.1,-0.3
1989,10,2690,GSW,Golden State Warriors,31.0,NBA,PF,80.0,1897.0,11.9,0.54,0.0,0.15,14.4,19.9,17.2,7.6,1.4,1.6,20.7,10.6,,1.4,2.3,3.7,0.09,,-1.5,-0.1,-1.6,0.2
1990,11,2690,HOU,Houston Rockets,32.0,NBA,PF,74.0,1300.0,9.8,0.47,0.01,0.26,14.9,21.7,18.4,6.6,2.0,1.3,22.8,9.6,,0.1,2.5,2.6,0.1,,-3.1,1.3,-1.8,0.1
1991,11,2690,HOU,Houston Rockets,33.0,NBA,PF,81.0,1923.0,10.3,0.47,0.0,0.19,16.8,22.4,19.6,5.8,2.1,0.7,24.6,8.1,,0.7,3.6,4.4,0.11,,-2.1,1.1,-1.0,0.5
1992,11,2690,HOU,Houston Rockets,34.0,NBA,PF,45.0,800.0,8.1,0.54,0.01,0.12,15.3,20.2,17.8,5.4,1.3,0.5,31.2,7.6,,0.2,0.9,1.2,0.07,,-3.4,-0.4,-3.7,-0.4
1993,27,2690,SAS,San Antonio Spurs,35.0,NBA,PF,66.0,833.0,7.1,0.44,0.0,0.25,14.8,21.7,18.4,4.3,1.4,1.2,28.7,7.2,,0.0,1.2,1.2,0.07,,-3.5,-0.2,-3.7,-0.4
