Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1996,21.0,PHI,NBA,SG,72.0,71.0,2701.0,452.0,1091.0,0.414,93.0,292.0,0.318,359.0,799.0,0.449,0.457,387.0,518.0,0.747,90.0,175.0,265.0,278.0,76.0,79.0,252.0,179.0,1384.0,,0.0
1997,22.0,PHI,NBA,SG,81.0,81.0,3166.0,533.0,1308.0,0.407,102.0,342.0,0.298,431.0,966.0,0.446,0.446,511.0,667.0,0.766,156.0,182.0,338.0,253.0,93.0,63.0,316.0,219.0,1679.0,,0.0
1998,23.0,TOT,NBA,"SF,SG",79.0,37.0,2545.0,424.0,975.0,0.435,47.0,195.0,0.241,377.0,780.0,0.483,0.459,354.0,450.0,0.787,105.0,161.0,266.0,241.0,89.0,59.0,224.0,175.0,1249.0,,0.0
1998,23.0,PHI,NBA,SF,22.0,22.0,748.0,128.0,283.0,0.452,16.0,46.0,0.348,112.0,237.0,0.473,0.481,81.0,101.0,0.802,28.0,48.0,76.0,67.0,31.0,21.0,74.0,56.0,353.0,,0.0
1998,23.0,DET,NBA,SG,57.0,15.0,1797.0,296.0,692.0,0.428,31.0,149.0,0.208,265.0,543.0,0.488,0.45,273.0,349.0,0.782,77.0,113.0,190.0,174.0,58.0,38.0,150.0,119.0,896.0,,0.0
1999,24.0,DET,NBA,SG,42.0,9.0,1188.0,181.0,488.0,0.371,35.0,126.0,0.278,146.0,362.0,0.403,0.407,210.0,247.0,0.85,26.0,81.0,107.0,118.0,34.0,19.0,121.0,79.0,607.0,,0.0
2001,26.0,DET,NBA,SG,80.0,80.0,3215.0,774.0,1927.0,0.402,166.0,473.0,0.351,608.0,1454.0,0.418,0.445,666.0,810.0,0.822,99.0,216.0,315.0,410.0,97.0,54.0,326.0,160.0,2380.0,,1.0
2002,27.0,DET,NBA,SF,76.0,76.0,2685.0,524.0,1319.0,0.397,86.0,300.0,0.287,438.0,1019.0,0.43,0.43,495.0,577.0,0.858,77.0,238.0,315.0,403.0,77.0,37.0,266.0,163.0,1629.0,,0.0
2003,28.0,WAS,NBA,SG,70.0,70.0,2747.0,491.0,1201.0,0.409,71.0,245.0,0.29,420.0,956.0,0.439,0.438,455.0,518.0,0.878,61.0,197.0,258.0,316.0,65.0,28.0,193.0,130.0,1508.0,,0.0
2004,29.0,WAS,NBA,SF,26.0,17.0,774.0,128.0,321.0,0.399,23.0,65.0,0.354,105.0,256.0,0.41,0.435,83.0,103.0,0.806,16.0,78.0,94.0,103.0,24.0,3.0,88.0,49.0,362.0,,0.0
2005,30.0,DAL,NBA,SG,56.0,7.0,1617.0,274.0,662.0,0.414,32.0,120.0,0.267,242.0,542.0,0.446,0.438,253.0,298.0,0.849,38.0,145.0,183.0,127.0,53.0,10.0,106.0,104.0,833.0,,0.0
2006,31.0,DAL,NBA,SG,55.0,11.0,1525.0,242.0,603.0,0.401,36.0,130.0,0.277,206.0,473.0,0.436,0.431,195.0,221.0,0.882,32.0,121.0,153.0,160.0,37.0,10.0,121.0,96.0,715.0,,0.0
2007,32.0,DAL,NBA,SF,67.0,8.0,1615.0,280.0,654.0,0.428,62.0,162.0,0.383,218.0,492.0,0.443,0.476,182.0,215.0,0.847,39.0,106.0,145.0,187.0,51.0,10.0,117.0,78.0,804.0,,0.0
2008,33.0,DAL,NBA,SG,58.0,13.0,1412.0,213.0,526.0,0.405,60.0,184.0,0.326,153.0,342.0,0.447,0.462,132.0,148.0,0.892,33.0,100.0,133.0,145.0,28.0,10.0,86.0,82.0,618.0,,0.0
2009,34.0,DAL,NBA,SG,10.0,1.0,162.0,16.0,60.0,0.267,3.0,19.0,0.158,13.0,41.0,0.317,0.292,7.0,7.0,1.0,5.0,12.0,17.0,12.0,4.0,1.0,9.0,6.0,42.0,,0.0
2010,35.0,MIL,NBA,SG,42.0,0.0,855.0,129.0,316.0,0.408,45.0,130.0,0.346,84.0,186.0,0.452,0.479,55.0,69.0,0.797,19.0,81.0,100.0,70.0,21.0,9.0,66.0,56.0,358.0,,0.0
2011,36.0,MIA,NBA,SG,7.0,1.0,50.0,3.0,12.0,0.25,1.0,4.0,0.25,2.0,8.0,0.25,0.292,5.0,7.0,0.714,1.0,6.0,7.0,3.0,0.0,2.0,2.0,3.0,12.0,,0.0
2012,37.0,ATL,NBA,SF,30.0,0.0,273.0,37.0,100.0,0.37,13.0,38.0,0.342,24.0,62.0,0.387,0.435,21.0,23.0,0.913,6.0,17.0,23.0,14.0,10.0,3.0,13.0,12.0,108.0,,0.0
2013,38.0,BRK,NBA,SF,37.0,0.0,544.0,66.0,172.0,0.384,30.0,89.0,0.337,36.0,83.0,0.434,0.471,20.0,23.0,0.87,5.0,28.0,33.0,35.0,7.0,4.0,24.0,31.0,182.0,,0.0
