Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,21,512,SEA,Seattle Supersonics,24.0,NBA,PF,5.0,191.0,10.8,0.51,0.02,0.3,2.4,15.8,9.4,5.9,1.4,0.9,11.9,18.1,,0.0,0.3,0.2,0.06,,-3.3,0.1,-3.3,-0.1
1987,21,512,SEA,Seattle Supersonics,27.0,NBA,PF,14.0,498.0,16.8,0.52,0.07,0.38,6.6,14.4,10.1,10.0,1.2,1.7,10.0,27.9,,0.5,0.5,1.0,0.09,,2.0,-1.2,0.8,0.4
1988,21,512,SEA,Seattle Supersonics,28.0,NBA,PF,5.0,168.0,20.8,0.61,0.02,0.38,5.7,14.7,10.4,9.9,0.9,0.4,10.9,29.1,,0.5,0.1,0.5,0.15,,2.4,-0.8,1.6,0.2
1989,24,512,PHO,Phoenix Suns,29.0,NBA,PF,12.0,495.0,18.1,0.54,0.09,0.3,4.4,23.0,13.5,13.3,1.2,1.8,11.8,25.8,,0.5,0.8,1.3,0.13,,1.6,0.8,2.5,0.6
1990,24,512,PHO,Phoenix Suns,30.0,NBA,PF,16.0,612.0,14.2,0.53,0.07,0.48,3.9,14.6,9.6,8.0,0.6,0.7,12.8,26.4,,0.4,0.7,1.0,0.08,,0.3,-0.9,-0.5,0.2
1991,24,512,PHO,Phoenix Suns,31.0,NBA,PF,4.0,142.0,11.2,0.46,0.08,0.29,1.5,18.4,9.4,13.6,2.5,2.3,13.9,26.4,,-0.4,0.2,-0.2,-0.05,,-1.5,0.8,-0.7,0.0
1992,24,512,PHO,Phoenix Suns,32.0,NBA,PF,7.0,194.0,14.3,0.55,0.08,0.38,4.9,13.8,9.4,14.5,0.5,1.6,13.1,24.5,,0.2,0.1,0.3,0.07,,0.5,-0.7,-0.1,0.1
1993,24,512,PHO,Phoenix Suns,33.0,NBA,PF,24.0,376.0,9.9,0.46,0.03,0.33,7.3,12.5,10.0,5.1,0.8,1.7,12.1,25.5,,-0.3,0.2,-0.1,-0.01,,-4.2,-2.4,-6.6,-0.4
1994,29,512,UTA,Utah Jazz,34.0,NBA,PF,16.0,325.0,7.9,0.42,0.07,0.3,5.6,10.4,8.0,6.1,0.9,2.1,6.8,17.0,,0.0,0.2,0.2,0.03,,-3.5,-0.8,-4.2,-0.2
1995,29,512,UTA,Utah Jazz,35.0,NBA,PF,5.0,60.0,14.6,0.58,0.14,0.59,6.3,24.7,14.8,5.8,1.8,0.0,9.8,23.9,,0.1,0.0,0.1,0.07,,-4.0,0.1,-3.9,0.0
