Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1980,12,160,IND,Indiana Pacers,42,Mike Bantom,SF,6-9,200,1951-12-03,US,6,Saint Joseph's
1980,12,324,IND,Indiana Pacers,7,Dudley Bradley,SG,6-6,195,1957-03-19,US,R,UNC
1980,12,456,IND,Indiana Pacers,10,Corky Calhoun,SF,6-7,210,1950-11-01,US,7,Penn
1980,12,491,IND,Indiana Pacers,13,Ron Carter,SG,6-5,190,1956-08-31,US,1,Virginia Military Institute
1980,12,523,IND,Indiana Pacers,30,Phil Chenier,SG,6-3,180,1950-10-30,US,8,California
1980,12,681,IND,Indiana Pacers,30,Brad Davis,PG,6-3,180,1955-12-17,US,2,Maryland
1980,12,691,IND,Indiana Pacers,16,Johnny Davis,PG,6-2,170,1955-10-21,US,3,Dayton
1980,12,834,IND,Indiana Pacers,40,James Edwards,C,7-0,225,1955-11-22,US,2,Washington
1980,12,865,IND,Indiana Pacers,22,Alex English,SF,6-7,190,1954-01-05,US,3,South Carolina
1980,12,1226,IND,Indiana Pacers,"10, 11",Joe Hassett,SG,6-5,180,1955-09-11,US,2,Providence
1980,12,1479,IND,Indiana Pacers,45,Clemon Johnson,C,6-10,240,1956-09-12,US,1,Florida A&M
1980,12,1508,IND,Indiana Pacers,8,Mickey Johnson,PF,6-10,190,1952-08-31,US,5,Aurora University
1980,12,1637,IND,Indiana Pacers,25,Billy Knight,SF,6-6,195,1952-06-09,US,5,Pitt
1980,12,1663,IND,Indiana Pacers,5,John Kuester,PG,6-2,180,1955-02-06,US,2,UNC
1980,12,1937,IND,Indiana Pacers,30,George McGinnis,PF,6-8,235,1950-08-12,US,8,Indiana
1980,12,3278,IND,Indiana Pacers,44,Tony Zeno,SF,6-8,210,1957-10-01,US,R,Arizona State
