Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1980,1,383,ATL,Atlanta Hawks,50,John Brown,SF,6-7,220,1951-12-14,DE,6,Missouri
1980,1,631,ATL,Atlanta Hawks,14,Charlie Criss,PG,5-8,165,1948-11-06,US,2,New Mexico State
1980,1,785,ATL,Atlanta Hawks,22,John Drew,SF,6-6,205,1954-09-30,US,5,Gardner-Webb University
1980,1,975,ATL,Atlanta Hawks,25,Terry Furlow,SG,6-4,190,1954-10-18,US,3,Michigan State
1980,1,1044,ATL,Atlanta Hawks,21,Jack Givens,SF,6-5,205,1956-09-21,US,1,Kentucky
1980,1,1230,ATL,Atlanta Hawks,10,Steve Hawes,PF,6-9,220,1950-05-26,US,5,Washington
1980,1,1290,ATL,Atlanta Hawks,24,Armond Hill,PG,6-4,190,1953-03-31,US,3,Princeton
1980,1,1486,ATL,Atlanta Hawks,3,Edward Lee Johnson,SG,6-2,180,1955-02-24,US,2,Auburn
1980,1,1730,ATL,Atlanta Hawks,44,Ron Lee,PG,6-4,193,1952-11-02,US,3,Oregon
1980,1,1932,ATL,Atlanta Hawks,33,Jim McElroy,PG,6-3,190,1953-10-04,US,4,Central Michigan University
1980,1,1957,ATL,Atlanta Hawks,54,Tom McMillen,C,6-11,215,1952-05-26,US,4,Maryland
1980,1,2283,ATL,Atlanta Hawks,41,Sam Pellom,PF,6-9,225,1951-10-02,US,R,Buffalo
1980,1,2508,ATL,Atlanta Hawks,30,Tree Rollins,C,7-1,235,1955-06-16,US,2,Clemson
1980,1,2520,ATL,Atlanta Hawks,32,Dan Roundfield,PF,6-8,205,1953-05-26,US,4,Central Michigan University
1980,1,3207,ATL,Atlanta Hawks,42,Rick Wilson,SG,6-5,200,1956-02-07,US,1,Louisville
