Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2012,18,2522,MIN,Minnesota Timberwolves,21.0,NBA,PG,41.0,31.0,1404.0,5.1,14.3,0.36,1.2,3.4,0.34,3.9,10.8,0.36,4.6,5.8,0.8,0.8,5.5,6.3,12.3,3.3,0.3,4.8,3.6,16.0,,99.0,104.0
2013,18,2522,MIN,Minnesota Timberwolves,22.0,NBA,PG,57.0,47.0,1691.0,5.7,15.7,0.36,0.8,2.8,0.29,4.8,12.9,0.37,6.5,8.1,0.8,1.3,5.7,7.0,12.8,4.2,0.2,5.3,4.4,18.6,,99.0,102.0
2014,18,2522,MIN,Minnesota Timberwolves,23.0,NBA,PG,82.0,82.0,2638.0,4.8,12.5,0.38,0.8,2.5,0.33,3.9,10.0,0.39,4.2,5.3,0.8,1.1,5.3,6.4,13.2,3.6,0.2,4.1,4.1,14.6,,106.0,104.0
2015,18,2522,MIN,Minnesota Timberwolves,24.0,NBA,PG,22.0,22.0,692.0,5.7,16.1,0.36,1.0,3.7,0.26,4.8,12.3,0.39,4.2,5.2,0.8,1.4,7.8,9.2,14.2,2.8,0.1,4.7,4.3,16.6,,98.0,110.0
2016,18,2522,MIN,Minnesota Timberwolves,25.0,NBA,PG,76.0,76.0,2323.0,4.8,12.7,0.37,1.3,4.1,0.33,3.4,8.6,0.4,5.8,6.8,0.85,0.9,6.2,7.1,14.3,3.5,0.2,4.2,4.4,16.6,,110.0,107.0
2017,18,2522,MIN,Minnesota Timberwolves,26.0,NBA,PG,75.0,75.0,2469.0,5.4,13.4,0.4,1.2,4.0,0.31,4.1,9.3,0.44,5.2,5.9,0.89,1.4,4.9,6.3,14.0,2.6,0.2,4.0,4.1,17.2,,115.0,112.0
2018,29,2522,UTA,Utah Jazz,27.0,NBA,PG,77.0,77.0,2254.0,7.7,18.4,0.42,2.1,6.1,0.35,5.6,12.3,0.45,4.9,5.7,0.87,1.0,6.8,7.8,9.1,2.7,0.2,4.6,4.6,22.4,,105.0,103.0
2019,29,2522,UTA,Utah Jazz,28.0,NBA,PG,68.0,67.0,1899.0,7.4,18.4,0.4,2.0,6.4,0.31,5.4,12.0,0.45,4.9,5.7,0.86,0.8,5.3,6.1,10.5,2.3,0.3,4.5,4.5,21.8,,105.0,107.0
2020,24,2522,PHO,Phoenix Suns,29.0,NBA,PG,65.0,65.0,2016.0,6.7,16.3,0.42,1.8,5.1,0.36,4.9,11.2,0.44,4.6,5.3,0.86,1.1,6.1,7.1,13.4,2.2,0.3,4.1,3.9,19.9,,113.0,111.0
2021,18,2522,MIN,Minnesota Timberwolves,30.0,NBA,PG,19.0,6.0,445.0,4.2,11.9,0.35,0.5,3.1,0.17,3.6,8.9,0.41,3.4,4.1,0.84,0.7,6.1,6.8,11.7,2.5,0.0,4.3,3.8,12.3,,97.0,113.0
