SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,12,IND,Paul George,23,19,19,781,138,315,0.44,52,129,0.4,86,186,0.46,0.52,101,128,0.79,13,132,145,73,41,7,49,56,429
2014,12,IND,Lance Stephenson,23,19,19,705,100,220,0.46,24,67,0.36,76,153,0.5,0.51,35,49,0.71,24,107,131,80,16,4,46,55,259
2014,12,IND,George Hill,27,19,19,687,79,178,0.44,28,77,0.36,51,101,0.5,0.52,44,61,0.72,13,58,71,57,23,4,28,43,230
2014,12,IND,David West,33,19,19,687,121,245,0.49,2,10,0.2,119,235,0.51,0.5,43,61,0.7,24,104,128,75,14,15,43,57,287
2014,12,IND,Roy Hibbert,27,19,19,542,66,147,0.45,0,1,0.0,66,146,0.45,0.45,44,57,0.77,44,61,105,17,4,26,25,62,176
2014,12,IND,C.J. Watson,29,19,0,342,37,90,0.41,16,40,0.4,21,50,0.42,0.5,17,28,0.61,3,37,40,18,16,1,14,28,107
2014,12,IND,Luis Scola,33,18,0,243,48,105,0.46,1,3,0.33,47,102,0.46,0.46,13,22,0.59,11,31,42,9,6,3,7,29,110
2014,12,IND,Ian Mahinmi,27,19,0,241,13,27,0.48,0,0,,13,27,0.48,0.48,11,18,0.61,22,23,45,3,5,16,10,38,37
2014,12,IND,Evan Turner,25,12,0,149,15,35,0.43,4,7,0.57,11,28,0.39,0.49,5,5,1.0,0,26,26,19,4,0,11,9,39
2014,12,IND,Chris Copeland,29,12,0,82,12,28,0.43,6,16,0.38,6,12,0.5,0.54,6,9,0.67,1,4,5,1,3,3,5,13,36
2014,12,IND,Rasual Butler,34,11,0,70,6,15,0.4,5,12,0.42,1,3,0.33,0.57,2,2,1.0,0,6,6,1,1,1,1,3,19
2014,12,IND,Lavoy Allen,24,4,0,15,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,1,4,5,1,0,0,0,1,4
2014,12,IND,Donald Sloan,26,4,0,15,2,7,0.29,1,4,0.25,1,3,0.33,0.36,2,4,0.5,0,1,1,3,1,0,2,0,7
2014,12,IND,Solomon Hill,22,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
