SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,25,POR,Damian Lillard,23,11,11,466,83,189,0.44,27,70,0.39,56,119,0.47,0.51,59,66,0.89,12,44,56,72,11,1,30,29,252
2014,25,POR,Nicolas Batum,25,11,11,459,67,142,0.47,21,60,0.35,46,82,0.56,0.55,12,15,0.8,10,74,84,53,14,5,28,21,167
2014,25,POR,LaMarcus Aldridge,28,11,11,441,113,250,0.45,2,3,0.67,111,247,0.45,0.46,60,75,0.8,30,87,117,16,7,18,19,40,288
2014,25,POR,Wesley Matthews,27,11,11,426,56,136,0.41,22,68,0.32,34,68,0.5,0.49,26,32,0.81,7,36,43,14,14,5,22,45,160
2014,25,POR,Robin Lopez,25,11,11,367,43,88,0.49,0,0,,43,88,0.49,0.49,24,36,0.67,47,54,101,9,6,20,11,40,110
2014,25,POR,Mo Williams,31,8,0,187,22,59,0.37,5,21,0.24,17,38,0.45,0.42,10,11,0.91,2,10,12,15,3,0,14,24,59
2014,25,POR,Thomas Robinson,22,11,0,122,13,31,0.42,0,0,,13,31,0.42,0.42,6,7,0.86,10,18,28,6,5,5,5,23,32
2014,25,POR,Dorell Wright,28,8,0,88,7,19,0.37,4,12,0.33,3,7,0.43,0.47,11,15,0.73,2,14,16,3,3,9,5,8,29
2014,25,POR,Will Barton,23,7,0,81,17,34,0.5,6,11,0.55,11,23,0.48,0.59,5,6,0.83,5,7,12,3,1,2,6,7,45
2014,25,POR,Joel Freeland,26,9,0,24,0,3,0.0,0,0,,0,3,0.0,0.0,1,2,0.5,4,4,8,1,1,1,4,7,1
2014,25,POR,CJ McCollum,22,6,0,24,1,11,0.09,0,5,0.0,1,6,0.17,0.09,2,2,1.0,0,1,1,0,0,0,1,2,4
2014,25,POR,Earl Watson,34,4,0,14,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,1,0,0,1,1,0
2014,25,POR,Meyers Leonard,21,4,0,9,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,0,2,2,0,0,0,0,1,0
2014,25,POR,Victor Claver,25,2,0,7,0,0,,0,0,,0,0,,,0,4,0.0,0,5,5,0,0,0,1,0,0
