SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,4,CHA,Josh McRoberts,26,4,4,154,15,33,0.46,8,17,0.47,7,16,0.44,0.58,8,10,0.8,1,26,27,15,4,1,6,13,46
2014,4,CHA,Kemba Walker,23,4,4,153,26,55,0.47,12,24,0.5,14,31,0.45,0.58,14,18,0.78,1,14,15,24,8,3,15,6,78
2014,4,CHA,Gerald Henderson,26,4,4,119,14,37,0.38,0,9,0.0,14,28,0.5,0.38,11,17,0.65,1,15,16,9,4,1,6,12,39
2014,4,CHA,Al Jefferson,29,3,3,106,26,53,0.49,0,0,,26,53,0.49,0.49,4,5,0.8,6,22,28,2,1,5,1,7,56
2014,4,CHA,Gary Neal,29,4,0,104,18,51,0.35,4,18,0.22,14,33,0.42,0.39,5,7,0.71,3,5,8,4,0,0,8,9,45
2014,4,CHA,Michael Kidd-Gilchrist,20,4,4,91,14,27,0.52,0,1,0.0,14,26,0.54,0.52,6,10,0.6,8,18,26,6,0,2,8,13,34
2014,4,CHA,Chris Douglas-Roberts,27,4,0,70,11,16,0.69,4,8,0.5,7,8,0.88,0.81,12,14,0.86,2,6,8,2,0,0,4,11,38
2014,4,CHA,Cody Zeller,21,4,0,53,3,9,0.33,0,0,,3,9,0.33,0.33,2,4,0.5,5,4,9,2,0,3,2,3,8
2014,4,CHA,Bismack Biyombo,21,3,1,48,3,5,0.6,0,0,,3,5,0.6,0.6,2,6,0.33,5,6,11,1,0,2,0,4,8
2014,4,CHA,Luke Ridnour,32,4,0,36,4,13,0.31,2,6,0.33,2,7,0.29,0.38,0,0,,0,4,4,12,0,1,4,1,10
2014,4,CHA,Anthony Tolliver,28,4,0,21,1,2,0.5,1,2,0.5,0,0,,0.75,3,3,1.0,1,3,4,1,0,0,0,2,6
2014,4,CHA,Jannero Pargo,34,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,1,0,0
2014,4,CHA,D.J. White,27,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,1,0,0
