Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,5,1299,CHI,Chicago Bulls,Kirk Hinrich,1981-01-02,24.0,NBA,PG,6.0,6.0,213.0,7.6,16.9,0.45,2.9,5.6,0.52,4.7,11.3,0.42,3.4,4.9,0.69,0.7,3.0,3.7,5.9,2.0,0.7,2.4,3.0,21.5
2006,5,1299,CHI,Chicago Bulls,Kirk Hinrich,1981-01-02,25.0,NBA,PG,6.0,6.0,234.0,6.0,14.5,0.42,1.4,4.0,0.35,4.6,10.5,0.44,5.5,6.5,0.86,0.0,3.1,3.1,7.1,1.2,0.3,3.7,3.4,18.9
2007,5,1299,CHI,Chicago Bulls,Kirk Hinrich,1981-01-02,26.0,NBA,PG,10.0,10.0,362.0,4.4,11.6,0.38,1.3,4.3,0.3,3.1,7.4,0.42,2.0,2.6,0.77,0.4,3.8,4.2,7.5,0.9,0.3,2.3,3.7,12.0
2009,5,1299,CHI,Chicago Bulls,Kirk Hinrich,1981-01-02,28.0,NBA,SG,7.0,0.0,210.0,5.0,10.6,0.47,2.2,5.1,0.43,2.7,5.5,0.5,2.9,4.3,0.68,0.3,2.9,3.3,3.4,2.1,0.5,1.4,3.1,15.1
2010,5,1299,CHI,Chicago Bulls,Kirk Hinrich,1981-01-02,29.0,NBA,SG,5.0,5.0,196.0,4.0,9.6,0.42,1.5,2.9,0.5,2.6,6.6,0.39,1.8,2.6,0.71,0.2,3.9,4.0,3.7,1.3,0.0,0.4,2.6,11.4
2011,1,1299,ATL,Atlanta Hawks,Kirk Hinrich,1981-01-02,30.0,NBA,PG,6.0,6.0,173.0,5.4,10.8,0.5,1.7,4.0,0.42,3.7,6.9,0.55,0.2,0.2,1.0,0.2,2.7,2.9,3.3,1.5,0.4,0.8,4.4,12.7
2012,1,1299,ATL,Atlanta Hawks,Kirk Hinrich,1981-01-02,31.0,NBA,SG,6.0,4.0,141.0,3.3,7.7,0.43,1.5,4.1,0.38,1.8,3.6,0.5,0.5,0.5,1.0,1.0,2.0,3.1,1.5,1.0,0.0,0.5,2.3,8.7
2013,5,1299,CHI,Chicago Bulls,Kirk Hinrich,1981-01-02,32.0,NBA,PG,4.0,4.0,162.0,3.6,8.2,0.43,0.9,2.4,0.36,2.7,5.8,0.46,2.0,3.1,0.64,0.2,2.2,2.4,5.1,1.8,0.2,1.8,3.1,10.0
2014,5,1299,CHI,Chicago Bulls,Kirk Hinrich,1981-01-02,33.0,NBA,PG,5.0,5.0,167.0,5.0,12.1,0.41,1.5,4.1,0.37,3.4,8.0,0.43,0.4,0.9,0.5,0.2,3.0,3.2,4.7,0.9,0.2,2.4,4.7,11.9
2015,5,1299,CHI,Chicago Bulls,Kirk Hinrich,1981-01-02,34.0,NBA,SG,10.0,0.0,126.0,2.6,5.4,0.47,1.7,2.9,0.6,0.9,2.6,0.33,0.6,0.9,0.67,0.0,1.4,1.4,3.1,0.9,0.3,0.3,4.0,7.4
2016,1,1299,ATL,Atlanta Hawks,Kirk Hinrich,1981-01-02,35.0,NBA,PG,6.0,0.0,27.0,2.7,9.3,0.29,1.3,4.0,0.33,1.3,5.3,0.25,0.0,0.0,,0.0,5.3,5.3,4.0,0.0,0.0,0.0,2.7,6.7
