Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,15,3027,MEM,Memphis Grizzlies,23.0,NBA,PF,68.0,2.0,724.0,5.0,11.3,0.44,0.0,0.0,,5.0,11.3,0.44,3.8,5.7,0.66,2.1,5.0,7.2,1.5,0.7,1.0,2.8,5.6,13.8
2007,15,3027,MEM,Memphis Grizzlies,24.0,NBA,PF,82.0,43.0,2152.0,6.2,11.9,0.52,0.0,0.1,0.0,6.2,11.8,0.53,5.0,6.5,0.77,2.2,4.9,7.0,1.3,0.7,0.5,2.7,3.9,17.5
2008,15,3027,MEM,Memphis Grizzlies,25.0,NBA,PF,75.0,30.0,1754.0,6.7,13.4,0.5,0.3,1.0,0.27,6.5,12.4,0.52,3.8,5.3,0.7,2.5,4.8,7.3,1.1,0.7,0.6,1.7,3.2,17.5
2009,15,3027,MEM,Memphis Grizzlies,26.0,NBA,PF,82.0,7.0,2029.0,6.0,12.3,0.49,0.1,0.4,0.22,5.9,11.9,0.5,4.7,6.6,0.71,2.3,4.9,7.2,1.2,0.9,0.7,1.7,3.0,16.9
2010,31,3027,TOT,Total After Trade,27.0,NBA,PF,76.0,6.0,1557.0,6.1,12.7,0.48,0.0,0.2,0.14,6.1,12.6,0.49,4.7,6.3,0.74,2.9,4.3,7.3,1.2,0.6,0.4,1.8,2.9,16.9
2010,17,3027,MIL,Milwaukee Bucks,27.0,NBA,PF,48.0,6.0,1024.0,6.4,13.3,0.48,0.0,0.2,0.17,6.4,13.1,0.49,4.4,6.0,0.73,3.1,4.4,7.5,1.2,0.6,0.4,2.0,2.9,17.2
2010,5,3027,CHI,Chicago Bulls,27.0,NBA,PF,28.0,0.0,533.0,5.6,11.6,0.48,0.0,0.1,0.0,5.6,11.5,0.48,5.2,6.9,0.76,2.7,4.2,6.9,1.1,0.5,0.5,1.6,2.9,16.4
2011,24,3027,PHO,Phoenix Suns,28.0,NBA,PF,80.0,6.0,1416.0,5.8,11.3,0.51,0.0,0.3,0.09,5.8,11.1,0.52,5.4,7.5,0.72,2.2,5.3,7.5,1.8,0.8,0.2,2.0,2.5,17.0
2012,24,3027,PHO,Phoenix Suns,29.0,NBA,PF,35.0,0.0,503.0,5.3,12.9,0.41,0.1,0.7,0.1,5.2,12.2,0.43,5.4,7.1,0.77,2.2,4.4,6.6,2.1,0.6,0.2,2.6,2.5,16.1
2013,31,3027,TOT,Total After Trade,30.0,NBA,PF,28.0,14.0,489.0,4.9,12.1,0.41,0.0,0.2,0.0,4.9,11.9,0.41,4.4,6.5,0.68,1.5,5.0,6.6,1.8,1.0,0.4,2.1,2.7,14.3
2013,19,3027,NOH,New Orleans Hornets,30.0,NBA,PF,1.0,0.0,7.0,5.1,10.3,0.5,0.0,0.0,,5.1,10.3,0.5,10.3,10.3,1.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,20.6
2013,4,3027,CHA,Charlotte Bobcats,30.0,NBA,PF,27.0,14.0,482.0,4.9,12.2,0.4,0.0,0.2,0.0,4.9,12.0,0.41,4.3,6.4,0.67,1.6,5.1,6.6,1.9,0.9,0.4,2.2,2.8,14.2
