Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,23.0,SAS,NBA,SG,6.0,0.0,15.0,2.4,7.2,0.333,2.4,7.2,0.333,0.0,0.0,,2.4,2.4,1.0,0.0,4.8,4.8,4.8,2.4,0.0,4.8,2.4,9.6
2014,27.0,WAS,NBA,SG,10.0,0.0,9.0,8.0,8.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,20.0
2015,28.0,WAS,NBA,SG,4.0,0.0,26.0,1.4,8.3,0.167,0.0,4.2,0.0,1.4,4.2,0.333,6.9,11.1,0.625,1.4,2.8,4.2,1.4,2.8,0.0,4.2,5.5,9.7
2019,32.0,LAC,NBA,SG,6.0,0.0,63.0,1.7,6.3,0.273,0.6,4.0,0.143,1.1,2.3,0.5,4.0,5.7,0.7,0.6,3.4,4.0,1.1,1.7,0.6,1.1,4.6,8.0
2020,33.0,BRK,NBA,SG,4.0,4.0,137.0,4.5,12.9,0.347,2.4,9.5,0.25,2.1,3.4,0.615,1.3,1.6,0.833,0.0,2.9,2.9,2.1,0.8,0.3,1.6,3.2,12.6
