Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2020,15,2043,MEM,Memphis Grizzlies,20.0,NBA,PG,67,67,2074,447,937,0.48,60,179,0.34,387,758,0.51,0.51,239,308,0.78,51,208,259,488,58,18,220,110,1193,,2
2021,15,2043,MEM,Memphis Grizzlies,21.0,NBA,PG,5,5,146,42,79,0.53,4,14,0.29,38,65,0.58,0.56,25,31,0.81,2,8,10,35,5,3,14,11,113,,0
