Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,23,1309,PHI,Philadelphia 76Ers,23.0,NBA,SG,9.0,0.0,142.0,4.1,12.2,0.33,1.0,4.1,0.25,3.0,8.1,0.38,1.5,2.0,0.75,0.0,3.5,3.5,3.8,0.8,1.5,2.3,1.8,10.6
2015,10,1309,GSW,Golden State Warriors,25.0,NBA,SG,59.0,4.0,657.0,5.0,12.9,0.39,1.9,6.0,0.32,3.1,6.9,0.44,2.0,2.5,0.82,0.7,3.3,4.0,2.6,2.2,0.7,1.6,3.0,13.9
2016,31,1309,TOT,Total After Trade,26.0,NBA,SG,53.0,5.0,773.0,4.1,10.6,0.39,1.7,4.9,0.34,2.4,5.7,0.42,1.3,1.7,0.73,0.6,3.6,4.2,2.6,1.5,0.9,1.8,2.8,11.1
2016,1,1309,ATL,Atlanta Hawks,26.0,NBA,SG,26.0,1.0,263.0,3.3,10.0,0.33,1.4,6.2,0.22,1.9,3.8,0.5,0.7,1.4,0.5,0.5,3.1,3.7,1.5,1.8,0.5,1.8,2.9,8.6
2016,5,1309,CHI,Charlotte Bobcats,26.0,NBA,SG,27.0,4.0,510.0,4.5,10.9,0.41,1.8,4.2,0.43,2.7,6.7,0.4,1.6,1.9,0.82,0.6,3.9,4.4,3.2,1.3,1.1,1.8,2.8,12.4
2017,20,1309,NYK,New York Knicks,27.0,NBA,SG,82.0,4.0,1639.0,5.1,11.8,0.43,2.1,6.0,0.36,3.0,5.8,0.51,1.4,1.8,0.82,0.6,4.3,4.9,2.2,1.4,0.7,1.4,2.4,13.8
2018,5,1309,CHI,Charlotte Bobcats,28.0,NBA,SG,72.0,72.0,2265.0,4.6,12.4,0.37,2.6,7.1,0.36,2.1,5.3,0.39,2.1,2.6,0.82,0.5,4.1,4.6,2.4,1.3,0.5,1.5,2.1,13.9
2019,31,1309,TOT,Total After Trade,29.0,NBA,SG,82.0,77.0,2607.0,4.1,10.7,0.39,2.2,6.4,0.35,1.9,4.3,0.44,1.3,1.5,0.9,0.6,3.8,4.5,2.0,1.7,0.5,1.4,2.3,11.8
2019,5,1309,CHI,Charlotte Bobcats,29.0,NBA,SG,38.0,38.0,1325.0,4.1,10.7,0.38,2.6,7.3,0.36,1.5,3.4,0.44,1.1,1.2,0.89,0.5,4.1,4.6,2.3,1.8,0.6,1.3,2.1,12.0
2019,15,1309,MEM,Memphis Grizzlies,29.0,NBA,SG,44.0,39.0,1282.0,4.2,10.8,0.39,1.8,5.5,0.33,2.4,5.3,0.45,1.5,1.7,0.9,0.8,3.6,4.3,1.7,1.5,0.4,1.6,2.4,11.7
2020,12,1309,IND,Indiana Pacers,30.0,NBA,SF,73.0,6.0,1826.0,4.1,9.6,0.43,2.6,6.5,0.4,1.5,3.1,0.48,1.0,1.3,0.79,0.6,4.1,4.7,1.8,1.7,0.9,0.9,2.7,11.9
2021,12,1309,IND,Indiana Pacers,31.0,NBA,SG,15.0,6.0,450.0,4.7,9.0,0.52,2.2,5.4,0.41,2.5,3.6,0.69,1.3,1.8,0.73,0.7,3.5,4.2,1.4,1.4,0.4,1.2,3.4,13.0
