PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LeBron James,27,23,23,983,9.2,18.4,0.5,0.8,3.1,0.259,8.4,15.3,0.5489999999999999,6.3,8.6,0.7390000000000001,2.0,6.2,8.2,4.7,1.6,0.6,3.0,1.7,25.5
Dwyane Wade,30,23,23,907,7.8,16.9,0.462,0.4,1.3,0.294,7.4,15.6,0.47700000000000004,4.8,6.6,0.7290000000000001,1.3,3.5,4.8,4.0,1.5,1.2,2.7,2.6,20.8
Mario Chalmers,25,23,23,819,4.0,9.1,0.442,1.5,4.0,0.359,2.6,5.1,0.509,1.9,2.6,0.7170000000000001,0.5,3.2,3.7,4.0,1.2,0.3,1.8,3.0,11.4
Shane Battier,33,23,16,768,2.5,6.6,0.379,2.0,5.2,0.382,0.5,1.4,0.36700000000000005,0.6,0.7,0.813,0.7,2.8,3.5,1.3,1.0,0.7,0.7,3.2,7.5
Udonis Haslem,31,22,11,452,3.2,7.0,0.455,0.0,0.0,,3.2,7.0,0.455,2.1,2.8,0.743,2.9,8.3,11.2,1.0,0.4,0.5,1.6,4.8,8.4
Chris Bosh,27,14,10,439,6.0,12.1,0.493,0.6,1.1,0.5379999999999999,5.4,11.1,0.489,3.5,4.3,0.8270000000000001,3.0,6.0,8.9,0.7,0.5,1.1,1.6,1.6,16.1
Mike Miller,31,23,0,368,3.9,9.7,0.40399999999999997,3.0,7.3,0.413,0.9,2.3,0.375,0.9,1.1,0.818,0.9,4.8,5.7,1.7,0.9,0.2,1.2,4.0,11.7
Joel Anthony,29,17,1,329,1.9,3.2,0.586,0.0,0.0,,1.9,3.2,0.586,2.2,2.7,0.8,2.4,3.6,6.0,0.2,0.5,1.8,0.9,4.5,5.9
James Jones,31,20,0,173,3.3,8.9,0.37200000000000005,1.9,6.2,0.3,1.5,2.7,0.5379999999999999,2.1,2.1,1.0,1.0,3.1,4.2,0.4,0.6,0.2,0.8,2.5,10.6
Norris Cole,23,19,0,170,2.5,7.8,0.324,0.6,2.5,0.25,1.9,5.3,0.36,1.5,1.9,0.778,0.2,1.9,2.1,2.5,1.5,0.0,1.1,5.1,7.2
Ronny Turiaf,29,12,7,121,3.0,5.4,0.556,0.0,0.0,,3.0,5.4,0.556,0.9,3.3,0.273,3.3,6.0,9.2,0.3,0.3,2.4,1.8,6.8,6.8
Juwan Howard,38,9,0,24,3.0,10.5,0.28600000000000003,0.0,0.0,,3.0,10.5,0.28600000000000003,4.5,6.0,0.75,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,10.5
Terrel Harris,24,4,0,10,3.6,7.2,0.5,0.0,3.6,0.0,3.6,3.6,1.0,10.8,14.4,0.75,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,18.0
Dexter Pittman,23,3,1,8,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,4.5,0.0,9.0,0.0
