Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,12,636,IND,Indiana Pacers,Austin Croshere,1975-05-01,22.0,NBA,PF,26.0,0.0,243.0,32.0,86.0,0.37,4.0,13.0,0.31,28.0,73.0,0.38,0.4,8.0,14.0,0.57,10.0,35.0,45.0,8.0,9.0,5.0,13.0,32.0,76.0
1999,12,636,IND,Indiana Pacers,Austin Croshere,1975-05-01,23.0,NBA,PF,27.0,0.0,249.0,32.0,75.0,0.43,8.0,29.0,0.28,24.0,46.0,0.52,0.48,20.0,23.0,0.87,16.0,29.0,45.0,10.0,7.0,8.0,23.0,32.0,92.0
2000,12,636,IND,Indiana Pacers,Austin Croshere,1975-05-01,24.0,NBA,PF,81.0,14.0,1885.0,288.0,653.0,0.44,63.0,174.0,0.36,225.0,479.0,0.47,0.49,196.0,231.0,0.85,135.0,381.0,516.0,89.0,44.0,60.0,121.0,203.0,835.0
2001,12,636,IND,Indiana Pacers,Austin Croshere,1975-05-01,25.0,NBA,PF,81.0,23.0,1874.0,276.0,701.0,0.39,70.0,207.0,0.34,206.0,494.0,0.42,0.44,200.0,231.0,0.87,123.0,264.0,387.0,92.0,36.0,50.0,136.0,180.0,822.0
2002,12,636,IND,Indiana Pacers,Austin Croshere,1975-05-01,26.0,NBA,PF,76.0,1.0,1286.0,185.0,448.0,0.41,49.0,145.0,0.34,136.0,303.0,0.45,0.47,97.0,114.0,0.85,74.0,220.0,294.0,77.0,26.0,29.0,67.0,106.0,516.0
2003,12,636,IND,Indiana Pacers,Austin Croshere,1975-05-01,27.0,NBA,PF,49.0,0.0,633.0,86.0,209.0,0.41,27.0,69.0,0.39,59.0,140.0,0.42,0.48,53.0,65.0,0.82,40.0,115.0,155.0,56.0,6.0,13.0,28.0,48.0,252.0
2004,12,636,IND,Indiana Pacers,Austin Croshere,1975-05-01,28.0,NBA,PF,77.0,0.0,1051.0,119.0,307.0,0.39,56.0,144.0,0.39,63.0,163.0,0.39,0.48,93.0,104.0,0.89,60.0,183.0,243.0,52.0,24.0,14.0,55.0,101.0,387.0
2005,12,636,IND,Indiana Pacers,Austin Croshere,1975-05-01,29.0,NBA,PF,73.0,22.0,1827.0,188.0,497.0,0.38,45.0,174.0,0.26,143.0,323.0,0.44,0.42,226.0,256.0,0.88,103.0,272.0,375.0,98.0,48.0,17.0,104.0,154.0,647.0
2006,12,636,IND,Indiana Pacers,Austin Croshere,1975-05-01,30.0,NBA,PF,50.0,26.0,1148.0,132.0,285.0,0.46,54.0,140.0,0.39,78.0,145.0,0.54,0.56,90.0,102.0,0.88,62.0,203.0,265.0,62.0,22.0,7.0,48.0,105.0,408.0
2007,7,636,DAL,Dallas Mavericks,Austin Croshere,1975-05-01,31.0,NBA,PF,61.0,2.0,727.0,78.0,222.0,0.35,26.0,91.0,0.29,52.0,131.0,0.4,0.41,45.0,52.0,0.86,33.0,153.0,186.0,44.0,14.0,6.0,33.0,68.0,227.0
2008,10,636,GSW,Golden State Warriors,Austin Croshere,1975-05-01,32.0,NBA,PF,44.0,0.0,457.0,61.0,137.0,0.44,22.0,61.0,0.36,39.0,76.0,0.51,0.53,29.0,32.0,0.91,33.0,71.0,104.0,30.0,8.0,6.0,22.0,60.0,173.0
2009,31,636,TOT,Total After Trade,Austin Croshere,1975-05-01,33.0,NBA,PF,14.0,0.0,100.0,14.0,39.0,0.36,5.0,15.0,0.33,9.0,24.0,0.38,0.42,7.0,12.0,0.58,11.0,23.0,34.0,9.0,1.0,1.0,6.0,5.0,40.0
2009,17,636,MIL,Milwaukee Bucks,Austin Croshere,1975-05-01,33.0,NBA,PF,11.0,0.0,77.0,12.0,30.0,0.4,5.0,11.0,0.46,7.0,19.0,0.37,0.48,7.0,11.0,0.64,7.0,17.0,24.0,6.0,1.0,1.0,4.0,4.0,36.0
2009,27,636,SAS,San Antonio Spurs,Austin Croshere,1975-05-01,33.0,NBA,PF,3.0,0.0,23.0,2.0,9.0,0.22,0.0,4.0,0.0,2.0,5.0,0.4,0.22,0.0,1.0,0.0,4.0,6.0,10.0,3.0,0.0,0.0,2.0,1.0,4.0
