Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,12,3142,IND,Indiana Pacers,23.0,NBA,C,82.0,75.0,27.8,5.0,10.4,0.48,0.0,0.1,0.29,4.9,10.3,0.48,0.48,1.5,2.3,0.67,2.1,5.2,7.4,1.7,0.6,2.2,1.7,2.4,11.5
1983,12,3142,IND,Indiana Pacers,24.0,NBA,C,78.0,74.0,32.2,7.4,14.9,0.5,0.0,0.1,0.0,7.4,14.8,0.5,0.5,2.0,2.8,0.7,1.9,5.5,7.5,3.4,0.7,2.2,2.9,2.9,16.9
1984,12,3142,IND,Indiana Pacers,25.0,NBA,C,69.0,53.0,33.0,6.0,12.5,0.48,0.0,0.1,0.0,6.0,12.4,0.48,0.48,3.0,4.3,0.7,2.2,5.8,8.0,3.1,0.9,1.6,3.0,2.8,14.9
1985,12,3142,IND,Indiana Pacers,26.0,NBA,C,75.0,70.0,34.1,7.7,16.1,0.48,0.0,0.1,0.11,7.7,16.0,0.48,0.48,3.0,4.5,0.66,2.1,6.4,8.5,3.4,0.7,1.8,3.5,2.9,18.3
1986,12,3142,IND,Indiana Pacers,27.0,NBA,C,78.0,74.0,35.5,8.0,16.3,0.49,0.0,0.2,0.08,8.0,16.2,0.5,0.49,3.8,5.2,0.73,2.2,6.9,9.1,2.2,0.6,2.4,2.7,3.1,19.9
1987,12,3142,IND,Indiana Pacers,28.0,NBA,PF,74.0,67.0,34.1,6.1,12.7,0.48,0.0,0.1,0.0,6.1,12.6,0.48,0.48,2.7,3.6,0.74,1.9,5.4,7.3,2.4,0.8,1.3,2.0,3.4,14.9
1988,12,3142,IND,Indiana Pacers,29.0,NBA,C,75.0,37.0,26.2,4.1,9.8,0.42,0.0,0.1,0.0,4.1,9.7,0.43,0.42,1.7,2.3,0.74,1.5,4.7,6.3,1.3,0.5,1.9,1.6,3.3,10.0
1989,31,3142,TOT,Total After Trade,30.0,NBA,C,76.0,66.0,32.5,4.2,9.7,0.44,0.0,0.1,0.0,4.2,9.7,0.44,0.44,1.8,2.6,0.69,1.8,6.0,7.8,1.6,0.6,1.8,2.0,3.1,10.2
1989,12,3142,IND,Indiana Pacers,30.0,NBA,C,46.0,46.0,34.1,5.3,11.8,0.45,0.0,0.1,0.0,5.3,11.7,0.45,0.45,2.0,2.7,0.71,1.9,6.7,8.6,1.9,0.7,1.7,2.3,3.4,12.6
1989,7,3142,DAL,Dallas Mavericks,30.0,NBA,C,30.0,20.0,30.1,2.6,6.6,0.4,0.0,0.1,0.0,2.6,6.5,0.4,0.4,1.4,2.3,0.63,1.6,5.0,6.6,1.2,0.5,1.8,1.4,2.7,6.6
1990,7,3142,DAL,Dallas Mavericks,31.0,NBA,C,81.0,19.0,27.1,3.6,8.2,0.44,0.0,0.1,0.22,3.6,8.1,0.45,0.44,1.3,2.0,0.68,0.9,3.9,4.8,1.5,0.6,1.3,1.3,3.0,8.6
1991,7,3142,DAL,Dallas Mavericks,32.0,NBA,C,60.0,36.0,30.5,5.5,10.9,0.51,0.0,0.1,0.0,5.5,10.9,0.51,0.51,1.4,2.2,0.64,1.4,4.5,6.0,1.6,0.5,1.5,1.9,3.3,12.5
