Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,7,163,DAL,Dallas Mavericks,22.0,NBA,PG,33.0,1.0,5.8,0.8,2.4,0.36,0.2,0.6,0.29,0.7,1.7,0.39,0.4,0.5,0.7,0.67,0.2,0.5,0.8,0.7,0.0,0.0,0.4,0.6,2.4
2008,7,163,DAL,Dallas Mavericks,23.0,NBA,PG,44.0,9.0,10.5,1.6,3.9,0.42,0.5,1.2,0.39,1.1,2.6,0.43,0.48,0.6,0.8,0.8,0.1,1.0,1.1,1.3,0.3,0.0,0.8,1.1,4.3
2009,7,163,DAL,Dallas Mavericks,24.0,NBA,SG,79.0,15.0,20.3,3.1,7.1,0.44,0.7,1.9,0.36,2.4,5.1,0.47,0.49,0.9,1.2,0.75,0.5,1.8,2.2,3.4,0.5,0.1,1.3,1.5,7.8
2010,7,163,DAL,Dallas Mavericks,25.0,NBA,PG,78.0,18.0,19.8,3.0,6.8,0.44,0.7,2.0,0.36,2.3,4.7,0.48,0.49,1.0,1.2,0.84,0.2,1.7,1.9,3.3,0.4,0.1,1.3,1.5,7.6
2011,7,163,DAL,Dallas Mavericks,26.0,NBA,PG,81.0,2.0,20.6,3.5,8.0,0.44,0.8,2.3,0.35,2.7,5.7,0.48,0.49,1.6,1.9,0.85,0.4,1.6,2.0,3.9,0.4,0.0,1.7,1.7,9.5
2012,18,163,MIN,Minnesota Timberwolves,27.0,NBA,PG,41.0,11.0,25.2,4.1,10.2,0.4,1.3,3.5,0.37,2.8,6.7,0.42,0.46,1.9,2.4,0.78,0.3,2.4,2.8,5.7,0.5,0.0,2.5,1.5,11.3
2013,18,163,MIN,Minnesota Timberwolves,28.0,NBA,PG,74.0,2.0,23.1,4.3,10.2,0.42,1.3,3.8,0.35,3.0,6.5,0.46,0.48,1.4,1.8,0.78,0.5,2.3,2.8,4.0,0.4,0.0,2.0,1.8,11.3
2014,18,163,MIN,Minnesota Timberwolves,29.0,NBA,PG,79.0,1.0,18.6,3.2,8.3,0.39,0.9,2.9,0.32,2.3,5.4,0.43,0.44,1.0,1.3,0.79,0.2,1.7,1.9,3.8,0.3,0.0,1.6,1.6,8.4
2015,7,163,DAL,Dallas Mavericks,30.0,NBA,PG,77.0,10.0,17.7,2.9,7.0,0.42,0.7,2.2,0.32,2.2,4.8,0.46,0.47,1.0,1.2,0.81,0.3,1.4,1.7,3.4,0.4,0.0,0.9,1.4,7.5
2016,7,163,DAL,Dallas Mavericks,31.0,NBA,PG,74.0,16.0,22.5,4.3,9.6,0.45,1.4,3.5,0.38,2.9,6.1,0.48,0.52,1.0,1.3,0.77,0.4,1.7,2.1,4.1,0.4,0.0,1.5,1.5,10.9
2017,7,163,DAL,Dallas Mavericks,32.0,NBA,PG,35.0,6.0,22.0,4.1,9.8,0.41,1.5,4.2,0.36,2.5,5.6,0.46,0.49,1.3,1.5,0.86,0.3,2.1,2.4,5.5,0.4,0.0,1.8,0.9,10.9
2018,7,163,DAL,Dallas Mavericks,33.0,NBA,PG,69.0,10.0,23.2,4.4,10.0,0.44,1.7,4.5,0.37,2.7,5.5,0.5,0.52,1.2,1.5,0.78,0.2,2.7,2.9,6.3,0.5,0.0,2.1,1.2,11.6
2019,7,163,DAL,Dallas Mavericks,34.0,NBA,PG,38.0,0.0,19.8,4.2,10.1,0.42,1.0,3.4,0.3,3.2,6.8,0.48,0.47,1.4,2.1,0.7,0.3,2.2,2.5,5.6,0.6,0.0,1.9,1.3,10.9
2020,7,163,DAL,Dallas Mavericks,35.0,NBA,PG,29.0,6.0,15.5,2.9,7.1,0.41,1.1,2.9,0.38,1.8,4.2,0.43,0.49,0.7,0.8,0.91,0.3,1.5,1.8,3.9,0.2,0.1,1.3,0.9,7.7
