Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,6,1386,CLE,Cleveland Cavaliers,19.0,NBA,PG,51.0,1558.0,21.4,0.57,0.24,0.26,3.1,11.2,7.0,36.5,1.8,1.0,16.1,28.7,3.4,0.6,4.1,0.12,4.6,-0.5,4.1,2.4
2013,6,1386,CLE,Cleveland Cavaliers,20.0,NBA,PG,59.0,2048.0,21.4,0.55,0.26,0.27,1.8,10.8,6.1,32.7,2.3,0.8,13.8,30.2,4.2,1.1,5.3,0.12,4.3,-0.7,3.7,3.0
2014,6,1386,CLE,Cleveland Cavaliers,21.0,NBA,PG,71.0,2496.0,20.1,0.53,0.28,0.27,2.3,9.5,5.8,31.6,2.2,0.8,12.1,28.2,4.6,2.1,6.7,0.13,3.6,-0.2,3.4,3.3
2015,6,1386,CLE,Cleveland Cavaliers,22.0,NBA,PG,75.0,2730.0,21.5,0.58,0.31,0.3,2.3,7.5,5.0,25.0,2.2,0.6,11.8,26.2,8.4,2.0,10.4,0.18,4.4,-0.4,4.1,4.2
2016,6,1386,CLE,Cleveland Cavaliers,23.0,NBA,PG,53.0,1667.0,19.9,0.54,0.3,0.22,3.0,7.6,5.3,26.6,1.7,0.9,11.4,29.5,3.2,1.7,5.0,0.14,3.2,-0.8,2.3,1.8
2017,6,1386,CLE,Cleveland Cavaliers,24.0,NBA,PG,72.0,2525.0,23.0,0.58,0.31,0.23,2.3,7.5,5.0,29.7,1.6,0.8,10.3,30.8,7.4,1.5,8.9,0.17,4.7,-1.3,3.4,3.4
2018,2,1386,BOS,Boston Celtics,25.0,NBA,PG,60.0,1931.0,25.0,0.61,0.37,0.24,1.9,10.8,6.4,30.7,1.7,0.7,10.4,31.0,6.3,2.7,8.9,0.22,6.4,0.9,7.3,4.5
2019,2,1386,BOS,Boston Celtics,26.0,NBA,PG,67.0,2214.0,24.3,0.59,0.35,0.2,3.4,12.7,8.1,35.0,2.2,1.4,11.3,29.6,6.2,2.9,9.1,0.2,6.0,1.1,7.2,5.1
2020,3,1386,BRK,Brooklyn Nets,27.0,NBA,PG,20.0,658.0,26.2,0.6,0.34,0.24,3.5,12.5,8.1,36.7,1.9,1.3,10.1,32.6,2.1,0.8,2.9,0.21,6.7,0.9,7.7,1.6
2021,3,1386,BRK,Brooklyn Nets,28.0,NBA,PG,15.0,537.0,25.5,0.65,0.34,0.19,2.9,11.3,7.4,26.6,1.3,1.8,9.4,29.0,2.1,0.3,2.4,0.21,6.0,-0.7,5.3,1.0
