Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,21,1106,OKC,Oklahoma City Thunder,23.0,NBA,PF,6.0,6.0,224.0,23.0,70.0,0.33,8.0,27.0,0.3,15.0,43.0,0.35,0.39,17.0,20.0,0.85,6.0,22.0,28.0,10.0,4.0,3.0,6.0,16.0,71.0
2011,2,1106,BOS,Boston Celtics,24.0,NBA,SF,9.0,0.0,173.0,23.0,53.0,0.43,7.0,16.0,0.44,16.0,37.0,0.43,0.5,13.0,18.0,0.72,6.0,18.0,24.0,2.0,5.0,4.0,12.0,20.0,66.0
2013,2,1106,BOS,Boston Celtics,26.0,NBA,PF,6.0,6.0,258.0,37.0,85.0,0.44,10.0,22.0,0.46,27.0,63.0,0.43,0.49,38.0,45.0,0.84,6.0,26.0,32.0,14.0,2.0,4.0,19.0,22.0,122.0
2015,15,1106,MEM,Memphis Grizzlies,28.0,NBA,SF,11.0,2.0,298.0,36.0,108.0,0.33,4.0,18.0,0.22,32.0,90.0,0.36,0.35,22.0,26.0,0.85,9.0,43.0,52.0,19.0,5.0,5.0,16.0,18.0,98.0
2016,13,1106,LAC,Los Angeles Clippers,29.0,NBA,SF,6.0,1.0,159.0,21.0,46.0,0.46,4.0,10.0,0.4,17.0,36.0,0.47,0.5,15.0,25.0,0.6,3.0,16.0,19.0,4.0,6.0,2.0,3.0,12.0,61.0
2018,6,1106,CLE,Cleveland Cavaliers,31.0,NBA,PF,22.0,2.0,523.0,58.0,142.0,0.41,21.0,70.0,0.3,37.0,72.0,0.51,0.48,33.0,46.0,0.72,7.0,46.0,53.0,32.0,7.0,15.0,17.0,36.0,170.0
2020,11,1106,HOU,Houston Rockets,33.0,NBA,C,12.0,0.0,341.0,51.0,103.0,0.5,23.0,54.0,0.43,28.0,49.0,0.57,0.61,14.0,17.0,0.82,5.0,55.0,60.0,19.0,6.0,6.0,15.0,27.0,139.0
