Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,23.0,SAC,NBA,PG,16.0,16.0,661.0,114.0,257.0,0.444,25.0,59.0,0.424,89.0,198.0,0.449,0.492,71.0,86.0,0.826,14.0,46.0,60.0,80.0,23.0,3.0,37.0,30.0,324.0
2003,24.0,SAC,NBA,PG,12.0,12.0,404.0,57.0,135.0,0.422,11.0,39.0,0.282,46.0,96.0,0.479,0.463,27.0,34.0,0.794,8.0,23.0,31.0,60.0,14.0,5.0,18.0,31.0,152.0
2004,25.0,SAC,NBA,PG,12.0,12.0,497.0,84.0,196.0,0.429,24.0,55.0,0.436,60.0,141.0,0.426,0.49,48.0,55.0,0.873,9.0,41.0,50.0,84.0,23.0,5.0,35.0,40.0,240.0
2005,26.0,SAC,NBA,PG,5.0,5.0,200.0,36.0,92.0,0.391,5.0,23.0,0.217,31.0,69.0,0.449,0.418,21.0,27.0,0.778,5.0,17.0,22.0,33.0,7.0,2.0,13.0,11.0,98.0
2006,27.0,SAC,NBA,PG,6.0,6.0,255.0,32.0,92.0,0.348,9.0,26.0,0.346,23.0,66.0,0.348,0.397,27.0,30.0,0.9,6.0,17.0,23.0,31.0,9.0,0.0,18.0,17.0,100.0
2008,29.0,ATL,NBA,PG,7.0,7.0,252.0,22.0,65.0,0.338,7.0,24.0,0.292,15.0,41.0,0.366,0.392,21.0,32.0,0.656,3.0,19.0,22.0,22.0,4.0,2.0,13.0,12.0,72.0
2009,30.0,ATL,NBA,PG,11.0,11.0,390.0,49.0,106.0,0.462,26.0,48.0,0.542,23.0,58.0,0.397,0.585,21.0,22.0,0.955,6.0,31.0,37.0,46.0,10.0,2.0,24.0,34.0,145.0
2010,31.0,ATL,NBA,PG,11.0,11.0,292.0,36.0,80.0,0.45,14.0,34.0,0.412,22.0,46.0,0.478,0.538,7.0,10.0,0.7,5.0,23.0,28.0,28.0,9.0,0.0,12.0,26.0,93.0
2011,32.0,MIA,NBA,PG,20.0,20.0,415.0,27.0,96.0,0.281,17.0,66.0,0.258,10.0,30.0,0.333,0.37,2.0,4.0,0.5,5.0,31.0,36.0,23.0,11.0,6.0,17.0,30.0,73.0
2012,33.0,NYK,NBA,PG,5.0,1.0,118.0,9.0,23.0,0.391,7.0,17.0,0.412,2.0,6.0,0.333,0.543,2.0,3.0,0.667,3.0,18.0,21.0,13.0,1.0,0.0,4.0,7.0,27.0
