Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2645,7.0,0.0,9.25,0.25,1.25,0.2,0.15,0.35,0.43,0.1,0.9,0.11,0.26,0.0,0.15,0,0.1,1.0,1.1,0.0,0.1,0.0,0.0,1.35,0.65
