Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,19.0,SAS,NBA,PG,10.0,10.0,341.0,10.2,22.3,0.456,1.6,4.4,0.37,8.5,17.9,0.477,3.4,4.6,0.75,0.8,3.9,4.8,6.6,1.5,0.2,3.6,3.6,25.4,,103.0,106.0
2003,20.0,SAS,NBA,PG,24.0,24.0,814.0,8.8,21.7,0.403,1.0,3.6,0.268,7.8,18.1,0.43,4.3,6.1,0.713,0.5,3.8,4.3,5.5,1.4,0.2,3.0,3.3,22.8,,96.0,102.0
2004,21.0,SAS,NBA,PG,10.0,10.0,386.0,10.3,23.9,0.429,2.4,6.1,0.395,7.8,17.8,0.44,3.3,5.0,0.657,0.7,2.3,3.0,10.0,1.9,0.1,4.4,2.1,26.2,,103.0,102.0
2005,22.0,SAS,NBA,PG,23.0,23.0,858.0,10.6,23.5,0.454,0.6,3.1,0.188,10.1,20.4,0.494,3.5,5.6,0.632,0.8,3.4,4.2,6.4,1.1,0.1,4.5,4.4,25.4,,98.0,109.0
2006,23.0,SAS,NBA,PG,13.0,13.0,475.0,11.9,25.9,0.46,0.2,1.0,0.222,11.7,24.8,0.47,7.3,9.0,0.81,0.9,4.5,5.4,5.7,1.5,0.1,4.6,3.5,31.4,,102.0,114.0
2007,24.0,SAS,NBA,PG,20.0,20.0,751.0,12.1,25.2,0.48,0.5,1.5,0.333,11.6,23.6,0.489,5.2,7.6,0.679,1.0,3.8,4.8,8.3,1.6,0.0,4.7,2.4,29.8,,103.0,107.0
2008,25.0,SAS,NBA,PG,17.0,17.0,654.0,12.5,25.1,0.497,0.6,1.6,0.35,11.9,23.5,0.507,5.7,7.6,0.753,0.8,4.3,5.2,8.4,1.3,0.1,4.1,3.0,31.3,,107.0,107.0
2009,26.0,SAS,NBA,PG,5.0,5.0,181.0,18.3,33.4,0.546,0.9,4.3,0.214,17.3,29.1,0.596,6.8,9.6,0.71,0.3,6.2,6.5,10.5,1.9,0.3,6.5,4.0,44.2,,109.0,112.0
2010,27.0,SAS,NBA,PG,10.0,2.0,335.0,11.5,24.3,0.474,0.3,0.5,0.667,11.2,23.8,0.47,3.9,6.6,0.595,1.4,4.6,6.0,8.5,0.9,0.0,3.5,3.2,27.3,,103.0,113.0
2011,28.0,SAS,NBA,PG,6.0,6.0,221.0,10.3,22.3,0.462,0.2,1.9,0.125,10.1,20.3,0.494,7.4,9.8,0.756,0.2,3.6,3.8,7.4,1.9,0.5,4.8,2.4,28.2,,101.0,108.0
2012,29.0,SAS,NBA,PG,14.0,14.0,506.0,10.5,23.1,0.453,0.7,2.2,0.333,9.7,20.9,0.466,7.3,9.0,0.807,0.8,4.3,5.1,9.7,1.3,0.0,4.5,2.4,28.9,,107.0,107.0
2013,30.0,SAS,NBA,PG,21.0,21.0,765.0,11.7,25.6,0.458,0.8,2.2,0.355,10.9,23.4,0.467,6.1,7.8,0.777,1.0,3.8,4.8,10.2,1.7,0.2,3.7,1.8,30.2,,108.0,105.0
2014,31.0,SAS,NBA,PG,23.0,23.0,719.0,12.1,24.9,0.486,0.9,2.5,0.371,11.2,22.4,0.498,3.7,5.0,0.729,0.4,2.9,3.2,8.0,1.1,0.1,4.5,2.7,28.8,,103.0,109.0
2015,32.0,SAS,NBA,PG,7.0,7.0,210.0,8.0,22.0,0.363,0.0,2.2,0.0,8.0,19.8,0.402,2.4,4.1,0.588,1.0,4.6,5.6,6.0,0.5,0.0,2.7,3.4,18.4,,85.0,112.0
2016,33.0,SAS,NBA,PG,10.0,10.0,264.0,8.7,19.4,0.449,0.8,3.2,0.25,7.9,16.2,0.488,2.4,2.8,0.857,0.2,4.2,4.4,10.5,1.2,0.4,3.6,3.0,20.6,,102.0,106.0
2017,34.0,SAS,NBA,PG,8.0,8.0,211.0,12.4,23.7,0.526,2.7,4.6,0.579,9.8,19.0,0.513,3.4,3.4,1.0,0.5,4.4,4.9,6.1,1.0,0.0,2.9,2.4,31.0,,121.0,117.0
2018,35.0,SAS,NBA,PG,5.0,0.0,67.0,10.7,28.4,0.378,0.0,3.8,0.0,10.7,24.6,0.438,3.8,5.4,0.714,0.0,3.1,3.1,4.6,1.5,0.0,3.1,1.5,25.3,,81.0,117.0
