Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2012-13,20.0,TOR,NBA,C,62.0,57.0,1482.0,204.0,366.0,0.557,0.0,0.0,,204.0,366.0,0.557,0.557,146.0,185.0,0.789,121.0,251.0,372.0,45.0,17.0,78.0,94.0,188.0,554.0,,0.0
2013-14,21.0,TOR,NBA,C,81.0,81.0,2282.0,359.0,676.0,0.531,0.0,1.0,0.0,359.0,675.0,0.532,0.531,198.0,260.0,0.762,226.0,488.0,714.0,57.0,24.0,71.0,136.0,249.0,916.0,,0.0
2014-15,22.0,TOR,NBA,C,80.0,80.0,2096.0,373.0,652.0,0.572,0.0,1.0,0.0,373.0,651.0,0.573,0.572,217.0,276.0,0.786,215.0,478.0,693.0,39.0,33.0,95.0,109.0,222.0,963.0,,0.0
2015-16,23.0,TOR,NBA,C,60.0,59.0,1557.0,303.0,536.0,0.565,0.0,0.0,,303.0,536.0,0.565,0.565,162.0,213.0,0.761,184.0,363.0,547.0,42.0,25.0,80.0,85.0,158.0,768.0,,0.0
2016-17,24.0,TOR,NBA,C,80.0,80.0,2066.0,391.0,702.0,0.557,1.0,2.0,0.5,390.0,700.0,0.557,0.558,176.0,217.0,0.811,226.0,533.0,759.0,57.0,37.0,63.0,106.0,216.0,959.0,,0.0
2017-18,25.0,TOR,NBA,C,77.0,77.0,1727.0,390.0,687.0,0.568,30.0,74.0,0.405,360.0,613.0,0.587,0.59,170.0,211.0,0.806,183.0,477.0,660.0,81.0,29.0,69.0,115.0,192.0,980.0,,0.0
2018-19,26.0,TOT,NBA,C,49.0,27.0,1091.0,301.0,538.0,0.559,14.0,48.0,0.292,287.0,490.0,0.586,0.572,147.0,185.0,0.795,106.0,313.0,419.0,70.0,19.0,53.0,90.0,146.0,763.0,,0.0
2018-19,26.0,TOR,NBA,C,30.0,10.0,564.0,149.0,259.0,0.575,9.0,30.0,0.3,140.0,229.0,0.611,0.593,77.0,94.0,0.819,54.0,162.0,216.0,29.0,13.0,23.0,39.0,82.0,384.0,,0.0
2018-19,26.0,MEM,NBA,C,19.0,17.0,527.0,152.0,279.0,0.545,5.0,18.0,0.278,147.0,261.0,0.563,0.554,70.0,91.0,0.769,52.0,151.0,203.0,41.0,6.0,30.0,51.0,64.0,379.0,,0.0
2019-20,27.0,MEM,NBA,C,70.0,70.0,1845.0,432.0,739.0,0.585,32.0,91.0,0.352,400.0,648.0,0.617,0.606,148.0,200.0,0.74,213.0,575.0,788.0,131.0,30.0,76.0,127.0,185.0,1044.0,,1.0
2020-21,28.0,MEM,NBA,C,10.0,10.0,270.0,53.0,101.0,0.525,4.0,12.0,0.333,49.0,89.0,0.551,0.545,30.0,40.0,0.75,23.0,79.0,102.0,19.0,9.0,9.0,25.0,34.0,140.0,,0.0
