Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2013,28,2945,TOR,Toronto Raptors,20.0,NBA,C,62.0,57.0,1482.0,204.0,366.0,0.56,0.0,0.0,,204.0,366.0,0.56,0.56,146.0,185.0,0.79,121.0,251.0,372.0,45.0,17.0,78.0,94.0,188.0,554.0,,0.0
2014,28,2945,TOR,Toronto Raptors,21.0,NBA,C,81.0,81.0,2282.0,359.0,676.0,0.53,0.0,1.0,0.0,359.0,675.0,0.53,0.53,198.0,260.0,0.76,226.0,488.0,714.0,57.0,24.0,71.0,136.0,249.0,916.0,,0.0
2015,28,2945,TOR,Toronto Raptors,22.0,NBA,C,80.0,80.0,2096.0,373.0,652.0,0.57,0.0,1.0,0.0,373.0,651.0,0.57,0.57,217.0,276.0,0.79,215.0,478.0,693.0,39.0,33.0,95.0,109.0,222.0,963.0,,0.0
2016,28,2945,TOR,Toronto Raptors,23.0,NBA,C,60.0,59.0,1557.0,303.0,536.0,0.56,0.0,0.0,,303.0,536.0,0.56,0.56,162.0,213.0,0.76,184.0,363.0,547.0,42.0,25.0,80.0,85.0,158.0,768.0,,0.0
2017,28,2945,TOR,Toronto Raptors,24.0,NBA,C,80.0,80.0,2066.0,391.0,702.0,0.56,1.0,2.0,0.5,390.0,700.0,0.56,0.56,176.0,217.0,0.81,226.0,533.0,759.0,57.0,37.0,63.0,106.0,216.0,959.0,,0.0
2018,28,2945,TOR,Toronto Raptors,25.0,NBA,C,77.0,77.0,1727.0,390.0,687.0,0.57,30.0,74.0,0.4,360.0,613.0,0.59,0.59,170.0,211.0,0.81,183.0,477.0,660.0,81.0,29.0,69.0,115.0,192.0,980.0,,0.0
2019,31,2945,TOT,Total After Trade,26.0,NBA,C,49.0,27.0,1091.0,301.0,538.0,0.56,14.0,48.0,0.29,287.0,490.0,0.59,0.57,147.0,185.0,0.8,106.0,313.0,419.0,70.0,19.0,53.0,90.0,146.0,763.0,,0.0
2019,28,2945,TOR,Toronto Raptors,26.0,NBA,C,30.0,10.0,564.0,149.0,259.0,0.57,9.0,30.0,0.3,140.0,229.0,0.61,0.59,77.0,94.0,0.82,54.0,162.0,216.0,29.0,13.0,23.0,39.0,82.0,384.0,,0.0
2019,15,2945,MEM,Memphis Grizzlies,26.0,NBA,C,19.0,17.0,527.0,152.0,279.0,0.55,5.0,18.0,0.28,147.0,261.0,0.56,0.55,70.0,91.0,0.77,52.0,151.0,203.0,41.0,6.0,30.0,51.0,64.0,379.0,,0.0
2020,15,2945,MEM,Memphis Grizzlies,27.0,NBA,C,70.0,70.0,1845.0,432.0,739.0,0.58,32.0,91.0,0.35,400.0,648.0,0.62,0.61,148.0,200.0,0.74,213.0,575.0,788.0,131.0,30.0,76.0,127.0,185.0,1044.0,,1.0
2021,15,2945,MEM,Memphis Grizzlies,28.0,NBA,C,12.0,12.0,321.0,67.0,126.0,0.53,4.0,14.0,0.29,63.0,112.0,0.56,0.55,35.0,48.0,0.73,32.0,93.0,125.0,21.0,9.0,12.0,27.0,44.0,173.0,,0.0
