Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,10,2446,GSW,Golden State Warriors,Jason Richardson,1981-01-20,21.0,NBA,SG,80.0,75.0,2629.0,6.4,14.9,0.43,1.1,3.4,0.33,5.2,11.6,0.45,1.9,2.9,0.67,1.7,3.0,4.7,3.2,1.5,0.4,2.2,2.7,15.8
2003,10,2446,GSW,Golden State Warriors,Jason Richardson,1981-01-20,22.0,NBA,SG,82.0,82.0,2698.0,6.4,15.5,0.41,1.6,4.5,0.37,4.7,11.0,0.43,2.8,3.6,0.76,1.5,3.6,5.0,3.3,1.2,0.3,2.4,2.7,17.1
2004,10,2446,GSW,Golden State Warriors,Jason Richardson,1981-01-20,23.0,NBA,SG,78.0,78.0,2936.0,6.9,15.7,0.44,0.9,3.3,0.28,6.0,12.4,0.48,3.2,4.6,0.68,1.5,4.9,6.4,2.8,1.1,0.5,2.4,2.2,17.9
2005,10,2446,GSW,Golden State Warriors,Jason Richardson,1981-01-20,24.0,NBA,SG,72.0,72.0,2724.0,8.1,18.1,0.45,1.7,4.9,0.34,6.4,13.2,0.49,2.8,4.1,0.69,1.7,4.0,5.6,3.7,1.4,0.4,2.2,2.1,20.6
2006,10,2446,GSW,Golden State Warriors,Jason Richardson,1981-01-20,25.0,NBA,SG,75.0,75.0,2877.0,8.0,18.0,0.45,2.3,6.0,0.38,5.7,12.0,0.48,3.5,5.1,0.67,1.3,4.2,5.5,2.9,1.2,0.5,2.1,2.6,21.8
2007,10,2446,GSW,Golden State Warriors,Jason Richardson,1981-01-20,26.0,NBA,SG,51.0,49.0,1675.0,6.6,15.8,0.42,2.4,6.5,0.36,4.2,9.3,0.45,2.0,3.0,0.66,1.5,4.0,5.6,3.7,1.2,0.7,1.8,2.8,17.5
2008,4,2446,CHA,Charlotte Bobcats,Jason Richardson,1981-01-20,27.0,NBA,SF,82.0,82.0,3149.0,7.4,16.8,0.44,2.8,6.8,0.41,4.6,9.9,0.47,2.8,3.8,0.75,0.9,4.1,5.0,2.9,1.3,0.7,1.9,2.8,20.4
2009,31,2446,TOT,Total After Trade,Jason Richardson,1981-01-20,28.0,NBA,SG,72.0,71.0,2410.0,6.9,14.5,0.48,1.9,4.9,0.4,5.0,9.7,0.52,2.3,3.0,0.77,1.2,3.6,4.8,2.2,1.1,0.4,1.4,2.2,18.1
2009,4,2446,CHA,Charlotte Bobcats,Jason Richardson,1981-01-20,28.0,NBA,SG,14.0,14.0,491.0,7.1,16.1,0.44,2.0,4.3,0.46,5.1,11.8,0.44,3.0,4.0,0.74,1.0,3.3,4.3,2.6,1.0,0.2,1.8,3.2,19.2
2009,24,2446,PHO,Phoenix Suns,Jason Richardson,1981-01-20,28.0,NBA,SG,58.0,57.0,1919.0,6.9,14.1,0.49,1.9,5.0,0.38,5.0,9.2,0.55,2.1,2.7,0.78,1.2,3.7,4.9,2.1,1.2,0.5,1.3,1.9,17.8
2010,24,2446,PHO,Phoenix Suns,Jason Richardson,1981-01-20,29.0,NBA,SG,79.0,76.0,2485.0,6.9,14.5,0.47,2.3,5.8,0.39,4.6,8.7,0.53,2.0,2.7,0.74,1.2,4.7,5.9,2.1,1.0,0.5,1.3,2.4,17.9
2011,31,2446,TOT,Total After Trade,Jason Richardson,1981-01-20,30.0,NBA,SG,80.0,80.0,2715.0,6.3,14.0,0.45,2.5,6.4,0.4,3.8,7.7,0.49,1.5,2.1,0.73,0.9,3.5,4.4,1.9,1.2,0.2,1.3,2.1,16.6
2011,24,2446,PHO,Phoenix Suns,Jason Richardson,1981-01-20,30.0,NBA,SG,25.0,25.0,796.0,8.3,17.6,0.47,2.8,6.7,0.42,5.5,10.9,0.5,2.5,3.3,0.76,1.5,3.5,5.0,1.6,1.2,0.1,1.4,2.1,21.8
2011,22,2446,ORL,Orlando Magic,Jason Richardson,1981-01-20,30.0,NBA,SG,55.0,55.0,1919.0,5.4,12.5,0.43,2.4,6.2,0.38,3.0,6.3,0.48,1.1,1.6,0.7,0.6,3.5,4.1,2.1,1.2,0.2,1.2,2.2,14.4
2012,22,2446,ORL,Orlando Magic,Jason Richardson,1981-01-20,31.0,NBA,SG,54.0,54.0,1591.0,5.5,13.5,0.41,2.3,6.3,0.37,3.2,7.2,0.44,0.9,1.6,0.59,0.8,3.6,4.4,2.4,1.2,0.5,1.4,2.1,14.2
2013,23,2446,PHI,Philadelphia 76Ers,Jason Richardson,1981-01-20,32.0,NBA,SG,33.0,33.0,936.0,5.2,12.9,0.4,2.2,6.4,0.34,3.0,6.5,0.46,0.8,1.3,0.61,0.7,4.2,4.9,2.0,1.5,0.6,1.0,2.2,13.3
2015,23,2446,PHI,Philadelphia 76Ers,Jason Richardson,1981-01-20,34.0,NBA,SG,19.0,15.0,416.0,5.4,15.4,0.35,2.7,8.3,0.32,2.7,7.1,0.38,1.5,1.9,0.77,1.1,4.6,5.7,3.3,1.1,0.3,1.4,2.4,14.9
