Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2009,4,1850,CHA,Charlotte Bobcats,24.0,NBA,SF,33.0,1.0,266.0,5.7,15.7,0.36,2.0,6.7,0.3,3.7,9.0,0.41,4.1,5.1,0.8,1.4,5.3,6.7,2.7,1.6,0.8,1.8,6.7,17.6,,103.0,107.0
2010,31,1850,TOT,Total After Trade,25.0,NBA,SF,18.0,2.0,390.0,6.3,17.1,0.37,2.1,6.2,0.35,4.2,10.9,0.38,3.0,3.8,0.8,3.1,5.4,8.6,2.0,1.4,0.1,2.4,6.0,17.7,,97.0,113.0
2010,10,1850,GSW,Golden State Warriors,25.0,NBA,SF,10.0,2.0,276.0,5.5,15.3,0.36,1.7,5.4,0.32,3.8,9.9,0.39,2.8,3.6,0.76,2.9,5.2,8.1,1.6,1.4,0.0,2.3,6.2,15.6,,94.0,114.0
2010,30,1850,WAS,Washington Wizards,25.0,NBA,SF,8.0,0.0,114.0,8.3,22.1,0.38,3.2,8.3,0.39,5.1,13.8,0.37,3.7,4.1,0.89,3.7,6.0,9.6,3.2,1.4,0.5,2.8,5.5,23.4,,103.0,110.0
2011,30,1850,WAS,Washington Wizards,26.0,NBA,SF,52.0,1.0,542.0,6.7,17.2,0.39,3.7,9.3,0.39,3.0,7.8,0.39,2.6,3.8,0.7,1.9,5.1,7.0,1.7,1.7,0.6,1.5,4.9,19.7,,109.0,112.0
2012,30,1850,WAS,Washington Wizards,27.0,NBA,SF,17.0,2.0,391.0,7.8,17.8,0.44,3.8,10.0,0.39,4.0,7.8,0.51,1.5,2.5,0.58,1.6,6.1,7.7,1.3,1.5,0.3,1.7,4.6,21.0,,109.0,108.0
2013,30,1850,WAS,Washington Wizards,28.0,NBA,SF,41.0,3.0,694.0,7.2,18.9,0.38,4.4,11.0,0.4,2.9,8.0,0.36,1.5,2.1,0.71,0.8,6.7,7.5,1.5,1.4,0.5,2.4,4.4,20.3,,95.0,104.0
2014,31,1850,TOT,Total After Trade,29.0,NBA,SF,59.0,6.0,870.0,6.5,15.4,0.42,3.4,8.8,0.39,3.0,6.6,0.46,2.8,3.8,0.74,0.8,5.7,6.4,1.9,1.6,0.4,2.0,4.2,19.2,,104.0,108.0
2014,1,1850,ATL,Atlanta Hawks,29.0,NBA,SF,53.0,6.0,822.0,6.5,15.8,0.41,3.5,9.0,0.38,3.1,6.8,0.46,2.8,3.8,0.75,0.7,5.7,6.5,1.9,1.6,0.4,2.0,4.2,19.4,,103.0,108.0
2014,5,1850,CHI,Chicago Bulls,29.0,NBA,SF,6.0,0.0,48.0,5.5,8.9,0.62,3.3,5.5,0.6,2.2,3.3,0.67,2.2,4.4,0.5,1.1,4.4,5.5,2.2,1.1,0.0,1.1,3.3,16.6,,139.0,105.0
2015,9,1850,DET,Detroit Pistons,30.0,NBA,SF,23.0,0.0,198.0,3.9,13.8,0.28,1.6,8.6,0.18,2.4,5.2,0.45,0.0,0.0,,0.0,5.2,5.2,2.9,0.8,0.3,1.3,5.2,9.4,,76.0,110.0
