PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Stephon Marbury,24,82,80,3187,10.3,23.3,0.442,1.2,4.1,0.28600000000000003,9.1,19.2,0.47600000000000003,5.8,7.4,0.7809999999999999,1.2,3.1,4.4,11.0,1.3,0.2,4.7,3.1,27.6,,106,109
Shawn Marion,23,81,81,3109,11.0,23.6,0.469,0.8,2.1,0.39299999999999996,10.2,21.5,0.47600000000000003,3.2,3.8,0.845,3.6,10.0,13.6,2.7,2.5,1.5,2.4,3.6,26.1,,107,100
Anfernee Hardaway,30,80,55,2462,8.3,19.9,0.418,0.5,1.8,0.27699999999999997,7.8,18.1,0.43200000000000005,3.4,4.2,0.81,2.1,5.4,7.5,6.9,2.6,0.7,4.0,3.9,20.4,,96,104
Bo Outlaw,30,73,36,1768,4.5,8.3,0.55,0.0,0.1,0.5,4.5,8.2,0.551,1.0,2.5,0.41700000000000004,3.9,6.0,9.9,3.6,1.8,2.5,2.5,5.4,10.2,,105,103
Jake Tsakalidis,22,67,47,1582,6.3,13.3,0.475,0.0,0.0,0.0,6.3,13.2,0.47600000000000003,3.7,5.3,0.698,4.3,8.1,12.4,0.8,0.8,2.3,2.6,6.4,16.3,,103,104
Rodney Rogers,30,50,7,1254,10.4,22.4,0.466,2.1,5.9,0.35,8.4,16.5,0.508,3.4,4.1,0.828,4.0,6.1,10.1,3.0,2.1,0.7,2.8,6.2,26.3,,110,104
Dan Majerle,36,65,1,1180,4.4,12.9,0.34299999999999997,3.5,10.5,0.336,0.9,2.4,0.37,1.0,1.7,0.59,1.2,6.6,7.8,4.0,2.1,0.7,1.6,4.6,13.3,,105,104
Tom Gugliotta,32,44,40,1129,5.9,14.0,0.42200000000000004,0.1,0.4,0.33299999999999996,5.8,13.6,0.425,1.3,1.7,0.757,2.7,7.5,10.3,3.6,1.8,1.4,2.8,5.4,13.3,,92,103
Joe Johnson,20,29,27,913,7.0,16.6,0.42,0.8,2.4,0.33299999999999996,6.2,14.1,0.435,1.2,1.6,0.778,2.0,4.8,6.8,6.0,1.5,0.6,2.5,3.2,15.9,,99,107
Jake Voskuhl,24,59,34,900,6.2,11.3,0.5539999999999999,0.0,0.0,,6.2,11.3,0.5539999999999999,4.8,6.4,0.752,6.0,8.6,14.6,1.0,0.6,1.3,2.8,8.1,17.3,,117,105
Tony Delk,28,41,1,877,9.9,24.9,0.39899999999999997,2.8,8.8,0.32,7.1,16.1,0.442,3.4,4.0,0.836,2.3,5.1,7.4,4.8,1.9,0.2,2.4,3.6,26.0,,104,106
John Wallace,27,46,0,490,10.0,22.9,0.435,0.5,1.4,0.385,9.4,21.5,0.43799999999999994,4.3,4.9,0.87,2.9,6.2,9.1,3.1,1.2,1.0,3.1,6.4,24.7,,100,106
Alton Ford,20,53,0,452,7.1,13.7,0.517,0.0,0.0,,7.1,13.7,0.517,4.9,6.6,0.737,3.7,8.7,12.4,0.8,0.7,0.8,3.7,11.5,19.0,,103,105
Milt Palacio,23,28,1,272,5.8,15.2,0.38,0.2,1.4,0.14300000000000002,5.6,13.9,0.40299999999999997,3.5,4.4,0.7829999999999999,0.6,3.9,4.4,5.6,1.7,0.2,3.1,4.4,15.2,,92,107
Joe Crispin,22,15,0,129,9.4,22.8,0.41100000000000003,6.1,14.2,0.429,3.3,8.5,0.381,3.3,3.3,1.0,0.8,3.3,4.1,9.8,1.6,0.0,3.7,3.3,28.1,,117,108
Jud Buechler,33,6,0,54,1.9,5.8,0.33299999999999996,1.9,5.8,0.33299999999999996,0.0,0.0,,0.0,0.0,,1.9,5.8,7.8,2.9,1.0,0.0,1.0,6.8,5.8,,112,107
Charlie Bell,22,5,0,42,3.7,13.7,0.273,0.0,7.5,0.0,3.7,6.2,0.6,2.5,2.5,1.0,2.5,2.5,5.0,2.5,0.0,0.0,6.2,3.7,10.0,,61,112
Daniel Santiago,25,3,0,24,8.7,17.5,0.5,0.0,0.0,,8.7,17.5,0.5,0.0,0.0,,0.0,15.3,15.3,4.4,0.0,2.2,4.4,8.7,17.5,,87,100
Vinny Del Negro,35,2,0,6,8.7,35.0,0.25,0.0,0.0,,8.7,35.0,0.25,0.0,0.0,,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,17.5,,81,114
