PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Latrell Sprewell,31,81,81,3326,9.2,22.8,0.40399999999999997,2.3,6.5,0.36,6.9,16.3,0.42100000000000004,4.6,5.6,0.821,0.9,3.8,4.8,5.0,1.5,0.2,3.6,2.6,25.3,,98,109
Allan Houston,30,77,77,2914,10.4,23.9,0.43700000000000006,2.5,6.4,0.39299999999999996,7.9,17.5,0.452,5.4,6.2,0.87,0.7,3.9,4.6,3.5,1.0,0.2,3.1,3.3,28.8,,104,110
Kurt Thomas,29,82,82,2771,8.9,18.1,0.494,0.0,0.1,0.16699999999999998,8.9,18.0,0.496,4.2,5.1,0.815,4.1,10.3,14.4,1.7,1.4,1.5,3.0,6.6,22.1,,105,103
Mark Jackson,36,82,82,2367,5.9,13.4,0.439,1.8,4.4,0.405,4.1,9.0,0.456,2.0,2.5,0.7909999999999999,1.3,5.7,7.0,13.7,1.7,0.0,3.4,3.7,15.5,,113,107
Clarence Weatherspoon,31,56,41,1728,5.9,14.0,0.418,0.0,0.0,,5.9,14.0,0.418,3.6,4.5,0.795,4.6,9.6,14.2,1.9,1.1,1.5,1.5,4.1,15.3,,106,104
Shandon Anderson,28,82,6,1596,5.0,12.5,0.39899999999999997,1.3,4.7,0.27699999999999997,3.7,7.8,0.474,2.5,3.6,0.6920000000000001,1.9,6.4,8.3,2.5,1.6,0.5,3.3,4.5,13.8,,90,106
Othella Harrington,28,77,4,1563,8.1,15.4,0.527,0.0,0.1,0.0,8.1,15.3,0.529,4.2,5.9,0.7090000000000001,4.3,7.7,11.9,1.3,1.0,1.2,3.3,8.6,20.4,,105,106
Charlie Ward,31,63,0,1058,5.7,15.3,0.373,2.7,8.3,0.32299999999999995,3.0,7.0,0.43200000000000005,2.4,2.9,0.81,0.8,5.7,6.4,10.3,3.4,0.7,3.8,5.1,16.5,,101,103
Marcus Camby,27,29,29,1007,6.9,15.4,0.44799999999999995,0.0,0.1,0.0,6.9,15.4,0.45,3.3,5.3,0.626,4.7,12.4,17.1,1.8,1.8,2.7,2.2,5.7,17.1,,100,100
Howard Eisley,29,39,0,609,5.2,15.4,0.337,1.2,5.1,0.24100000000000002,4.0,10.3,0.385,3.4,4.3,0.7959999999999999,0.8,3.5,4.3,8.8,2.1,0.3,4.7,4.8,15.0,,87,108
Travis Knight,27,49,0,429,5.1,14.1,0.363,0.0,0.0,,5.1,14.1,0.363,2.0,2.6,0.762,6.0,7.0,13.0,1.0,1.4,1.2,3.4,11.8,12.2,,84,105
Felton Spencer,34,32,8,248,1.3,5.6,0.231,0.0,0.0,,1.3,5.6,0.231,3.7,7.1,0.515,3.5,7.3,10.8,0.6,1.5,1.7,2.6,15.7,6.3,,75,104
Lavor Postell,23,23,0,179,8.4,25.1,0.33299999999999996,1.8,7.8,0.231,6.6,17.3,0.379,9.3,12.3,0.7559999999999999,0.6,4.2,4.8,1.5,1.8,0.0,3.3,2.1,27.8,,90,108
Larry Robinson,34,2,0,10,5.4,21.4,0.25,5.4,10.7,0.5,0.0,10.7,0.0,0.0,0.0,,0.0,10.7,10.7,0.0,0.0,0.0,0.0,5.4,16.1,,81,107
