PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Trenton Hassell,22,78,47,2237,6.3,14.9,0.425,1.4,3.9,0.364,4.9,11.0,0.447,2.1,2.7,0.763,1.5,4.5,6.0,4.1,1.3,1.0,2.4,4.4,16.1,,99,110
Marcus Fizer,23,76,20,1963,10.0,22.9,0.43799999999999994,0.2,1.1,0.171,9.8,21.8,0.451,5.1,7.6,0.6679999999999999,3.5,8.1,11.5,3.2,1.3,0.6,3.5,5.0,25.3,,95,108
Ron Mercer,25,40,40,1503,10.1,25.3,0.39899999999999997,0.6,2.0,0.298,9.5,23.3,0.408,3.0,3.8,0.778,1.6,3.9,5.5,4.2,1.1,0.4,2.8,3.0,23.7,,90,111
Fred Hoiberg,29,79,8,1408,4.6,11.0,0.41600000000000004,0.9,3.5,0.261,3.7,7.5,0.48700000000000004,3.0,3.5,0.84,0.7,7.2,7.9,5.1,2.3,0.2,1.2,3.3,13.0,,112,107
Brad Miller,25,48,47,1391,7.9,17.2,0.46,0.1,0.2,0.5,7.9,17.1,0.46,7.2,9.6,0.7509999999999999,6.7,8.6,15.3,3.8,2.0,1.1,2.8,5.9,23.2,,113,105
Tyson Chandler,19,71,31,1389,5.8,11.6,0.49700000000000005,0.0,0.0,,5.8,11.6,0.49700000000000005,5.1,8.5,0.604,4.4,8.7,13.1,2.1,1.1,3.5,3.8,6.8,16.6,,99,105
Charles Oakley,38,57,36,1383,3.7,10.1,0.369,0.0,0.2,0.16699999999999998,3.7,9.9,0.374,0.8,1.1,0.75,2.8,10.4,13.1,4.4,1.9,0.4,3.3,6.7,8.3,,80,105
Jalen Rose,29,30,30,1216,12.0,25.6,0.47,1.6,4.4,0.37,10.4,21.2,0.491,5.5,6.5,0.8390000000000001,0.6,4.8,5.4,6.9,1.4,0.7,4.2,4.5,31.1,,104,110
Eddy Curry,19,72,31,1150,8.7,17.4,0.501,0.0,0.0,,8.7,17.4,0.501,4.8,7.4,0.6559999999999999,5.1,7.4,12.5,1.2,0.7,2.4,3.2,8.0,22.3,,103,107
Kevin Ollie,29,52,17,1146,4.5,11.7,0.38299999999999995,0.0,0.1,0.5,4.4,11.6,0.382,5.0,6.0,0.838,0.8,5.1,5.9,8.9,1.7,0.0,3.7,3.0,14.1,,98,110
Greg Anthony,34,36,35,961,6.2,15.8,0.39399999999999996,1.6,5.0,0.322,4.6,10.9,0.426,2.6,3.9,0.6709999999999999,0.9,4.0,4.9,11.2,2.7,0.2,3.2,4.0,16.7,,101,108
Metta World Peace,22,27,26,823,9.8,22.6,0.433,2.3,5.9,0.396,7.5,16.8,0.446,5.2,8.3,0.628,2.6,5.9,8.4,5.0,4.8,1.5,4.4,7.0,27.1,,98,101
Travis Best,29,30,18,793,7.5,17.0,0.441,0.5,1.7,0.32,7.0,15.3,0.45399999999999996,3.1,3.4,0.922,0.7,4.7,5.4,10.0,2.1,0.1,2.7,4.8,18.7,,107,109
Eddie Robinson,25,29,12,653,9.1,20.1,0.45299999999999996,0.2,0.4,0.4,8.9,19.6,0.455,2.9,3.9,0.75,1.9,4.4,6.3,3.0,1.9,0.9,2.9,2.8,21.3,,95,109
Dalibor Bagarić,21,50,0,638,6.0,14.8,0.40399999999999997,0.0,0.1,0.0,6.0,14.7,0.40700000000000003,3.4,5.8,0.586,4.6,8.9,13.5,1.9,1.4,2.0,3.8,9.0,15.4,,86,105
A.J. Guyton,23,45,6,607,7.7,21.3,0.361,4.0,10.7,0.374,3.7,10.6,0.34700000000000003,1.9,2.4,0.815,1.0,2.8,3.8,7.1,0.9,0.6,3.2,2.0,21.3,,97,112
Jamal Crawford,21,23,6,481,9.8,20.6,0.47600000000000003,2.9,6.4,0.44799999999999995,6.9,14.2,0.488,1.1,1.4,0.769,0.6,3.2,3.7,6.1,2.0,0.6,3.5,2.0,23.6,,102,110
Norm Richardson,22,8,0,63,8.4,19.4,0.435,3.4,6.7,0.5,5.0,12.6,0.4,5.0,7.6,0.667,1.7,4.2,5.9,0.8,0.0,0.0,2.5,4.2,25.2,,104,114
