PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Antonio Davis,33,77,77,2978,7.4,17.5,0.426,0.0,0.0,0.0,7.4,17.5,0.426,5.3,6.5,0.818,4.6,8.8,13.4,2.8,1.0,1.5,2.9,4.1,20.2,,104,103
Alvin Williams,27,82,82,2927,7.4,17.9,0.415,1.1,3.6,0.321,6.3,14.4,0.43799999999999994,1.9,2.6,0.736,1.1,4.1,5.2,8.6,2.5,0.5,2.8,3.5,17.9,,102,104
Vince Carter,25,60,60,2385,12.7,29.6,0.428,2.7,7.1,0.387,9.9,22.5,0.441,5.6,7.0,0.7979999999999999,3.1,4.0,7.1,5.4,2.1,1.0,3.5,4.3,33.6,,107,105
Keon Clark,26,81,31,2185,9.4,19.2,0.49,0.0,0.1,0.0,9.4,19.1,0.494,3.8,5.7,0.674,4.5,10.4,14.9,2.2,1.4,3.0,3.5,6.4,22.6,,102,99
Morris Peterson,24,63,56,1988,9.1,20.9,0.43799999999999994,2.3,6.3,0.364,6.9,14.6,0.469,3.5,4.6,0.7509999999999999,2.5,3.6,6.1,4.2,2.0,0.3,2.3,4.7,24.0,,109,106
Jerome Williams,28,68,32,1641,6.3,12.8,0.49,0.0,0.0,,6.3,12.8,0.49,4.5,6.7,0.6759999999999999,5.4,7.3,12.7,2.5,2.6,0.8,2.2,5.0,17.1,,113,102
Chris Childs,34,69,4,1576,3.3,10.2,0.32799999999999996,1.1,4.1,0.275,2.2,6.0,0.364,2.0,2.4,0.8170000000000001,0.6,4.7,5.3,12.0,1.9,0.2,4.2,6.1,9.8,,94,105
Hakeem Olajuwon,39,61,37,1378,7.6,16.4,0.46399999999999997,0.0,0.1,0.0,7.6,16.3,0.466,1.8,3.3,0.56,3.8,10.5,14.4,2.6,2.9,3.5,3.8,5.8,17.1,,91,96
Dell Curry,37,56,4,886,8.6,21.2,0.406,2.7,8.0,0.344,5.9,13.2,0.444,2.0,2.3,0.892,1.4,3.5,4.9,3.7,1.3,0.4,2.5,3.1,22.0,,101,107
Eric Montross,30,49,24,655,4.4,10.9,0.402,0.0,0.1,0.0,4.4,10.8,0.405,0.8,2.6,0.32299999999999995,3.0,8.6,11.6,1.3,1.0,1.9,2.1,7.6,9.6,,83,103
Tracy Murray,30,40,3,473,9.7,23.7,0.41100000000000003,4.6,11.9,0.385,5.1,11.8,0.43700000000000006,1.9,2.4,0.81,2.1,4.0,6.1,2.2,1.3,0.9,2.9,4.3,26.0,,103,107
Jermaine Jackson,25,24,0,280,3.9,8.1,0.47600000000000003,0.2,0.4,0.5,3.7,7.7,0.475,3.1,4.6,0.667,0.6,4.6,5.2,11.0,1.7,0.2,2.7,4.6,11.0,,114,106
Michael Bradley,22,26,0,118,6.0,11.5,0.52,0.0,0.9,0.0,6.0,10.5,0.565,1.8,3.7,0.5,3.2,7.8,11.0,1.4,0.0,2.7,2.7,4.6,13.7,,97,105
Carlos Arroyo,22,17,0,96,7.3,16.3,0.44799999999999995,0.0,0.0,,7.3,16.3,0.44799999999999995,2.3,3.4,0.667,1.7,5.1,6.8,11.8,3.4,0.0,6.8,6.8,16.9,,89,102
Michael Stewart,26,11,0,93,4.7,13.4,0.348,0.0,0.0,,4.7,13.4,0.348,3.5,6.4,0.545,7.0,7.6,14.5,1.7,2.3,1.7,2.3,12.8,12.8,,93,101
Derrick Dial,26,7,0,50,11.9,28.1,0.423,1.1,4.3,0.25,10.8,23.8,0.455,5.4,6.5,0.833,2.2,9.7,11.9,4.3,2.2,0.0,3.2,1.1,30.3,,101,102
Mamadou N'Diaye,26,5,0,46,7.1,11.8,0.6,0.0,0.0,,7.1,11.8,0.6,9.4,11.8,0.8,7.1,5.9,12.9,0.0,0.0,2.4,1.2,7.1,23.5,,145,106
