Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2016,27,34,SAS,San Antonio Spurs,12,LaMarcus Aldridge,PF,6-11,250,"July 19, 1985",US,9,Texas
2016,27,78,SAS,San Antonio Spurs,1,Kyle Anderson,SF,6-9,230,"September 20, 1993",US,1,UCLA
2016,27,291,SAS,San Antonio Spurs,15,Matt Bonner,C,6-10,235,"April 5, 1980",US,11,Florida
2016,27,441,SAS,San Antonio Spurs,18,Rasual Butler,SF,6-7,215,"May 23, 1979",US,12,La Salle
2016,27,739,SAS,San Antonio Spurs,33,Boris Diaw,PF,6-8,250,"April 16, 1982",FR,12,
2016,27,800,SAS,San Antonio Spurs,21,Tim Duncan,C,6-11,250,"April 25, 1976",VI,18,Wake Forest
2016,27,1040,SAS,San Antonio Spurs,20,Manu Ginobili,SG,6-6,205,"July 28, 1977",AR,13,
2016,27,1099,SAS,San Antonio Spurs,14,Danny Green,SG,6-6,215,"June 22, 1987",US,6,UNC
2016,27,1733,SAS,San Antonio Spurs,2,Kawhi Leonard,SF,6-7,225,"June 29, 1991",US,4,San Diego State
2016,27,1838,SAS,San Antonio Spurs,40,Boban Marjanovic,C,7-4,290,"August 15, 1988",RS,R,
2016,27,1861,SAS,San Antonio Spurs,23,Kevin Martin,SG,6-7,199,"February 1, 1983",US,11,Western Carolina University
2016,27,1893,SAS,San Antonio Spurs,3,Ray McCallum,PG,6-3,190,"June 12, 1991",US,2,Detroit Mercy
2016,27,1987,SAS,San Antonio Spurs,24,Andre Miller,PG,6-3,200,"March 19, 1976",US,16,Utah
2016,27,1999,SAS,San Antonio Spurs,8,Patty Mills,PG,6-1,180,"August 11, 1988",AU,6,Saint Mary's
2016,27,2248,SAS,San Antonio Spurs,9,Tony Parker,PG,6-2,185,"May 17, 1982",BE,14,
2016,27,2635,SAS,San Antonio Spurs,17,Jonathon Simmons,SG,6-6,195,"September 14, 1989",US,R,Houston
2016,27,3071,SAS,San Antonio Spurs,30,David West,PF,6-9,250,"August 29, 1980",US,12,Xavier
