Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2016,17,90,MIL,Milwaukee Bucks,34,Giannis Antetokounmpo,PG,6-11,242,"December 6, 1994",GR,2,
2016,17,195,MIL,Milwaukee Bucks,19,Jerryd Bayless,SG,6-3,200,"August 20, 1988",US,7,Arizona
2016,17,494,MIL,Milwaukee Bucks,5,Michael Carter-Williams,PG,6-5,190,"October 10, 1991",US,2,Syracuse
2016,17,606,MIL,Milwaukee Bucks,9,Chris Copeland,PF,6-9,239,"March 17, 1984",US,3,Colorado
2016,17,647,MIL,Milwaukee Bucks,9,Jared Cunningham,SG,6-4,195,"May 22, 1991",US,3,Oregon State
2016,17,867,MIL,Milwaukee Bucks,11,Tyler Ennis,PG,6-3,194,"August 24, 1994",CA,1,Syracuse
2016,17,1264,MIL,Milwaukee Bucks,31,John Henson,C,6-9,219,"December 28, 1990",US,3,UNC
2016,17,1383,MIL,Milwaukee Bucks,17,Damien Inglis,SF,6-8,246,"May 20, 1995",GF,R,
2016,17,1888,MIL,Milwaukee Bucks,3,O.J. Mayo,SG,6-5,210,"November 5, 1987",US,7,USC
2016,17,1981,MIL,Milwaukee Bucks,22,Khris Middleton,SG,6-7,222,"August 12, 1991",US,3,Texas A&M
2016,17,2031,MIL,Milwaukee Bucks,15,Greg Monroe,C,6-11,265,"June 4, 1990",US,5,Georgetown
2016,17,2161,MIL,Milwaukee Bucks,6,Steve Novak,PF,6-10,225,"June 13, 1983",US,9,Marquette
2016,17,2175,MIL,Milwaukee Bucks,77,Johnny O'Bryant,PF,6-9,257,"June 1, 1993",US,1,LSU
2016,17,2248,MIL,Milwaukee Bucks,12,Jabari Parker,PF,6-8,245,"March 15, 1995",US,1,Duke
2016,17,2323,MIL,Milwaukee Bucks,18,Miles Plumlee,C,6-11,249,"September 1, 1988",US,3,Duke
2016,17,2963,MIL,Milwaukee Bucks,21,Greivis Vasquez,PG,6-6,217,"January 16, 1987",VE,5,Maryland
2016,17,2967,MIL,Milwaukee Bucks,20,Rashad Vaughn,SG,6-6,202,"August 16, 1996",US,R,UNLV
