Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2016,4,193,CHO,Charlotte Hornets,5,Nicolas Batum,SF,6-8,230,"December 14, 1988",FR,7,
2016,4,667,CHO,Charlotte Hornets,30,Troy Daniels,SG,6-4,200,"July 15, 1991",US,2,VCU
2016,4,1139,CHO,Charlotte Hornets,12,Jorge Gutierrez,PG,6-3,191,"December 27, 1988",MX,2,California
2016,4,1147,CHO,Charlotte Hornets,19,P.J. Hairston,SF,6-6,230,"December 24, 1992",US,1,UNC
2016,4,1173,CHO,Charlotte Hornets,50,Tyler Hansbrough,PF,6-9,250,"November 3, 1985",US,6,UNC
2016,4,1211,CHO,Charlotte Hornets,9,Aaron Harrison,SG,6-6,210,"October 28, 1994",US,R,Kentucky
2016,4,1226,CHO,Charlotte Hornets,0,Spencer Hawes,PF,7-1,245,"April 28, 1988",US,8,Washington
2016,4,1440,CHO,Charlotte Hornets,25,Al Jefferson,C,6-10,289,"January 4, 1985",US,11,
2016,4,1578,CHO,Charlotte Hornets,44,Frank Kaminsky,C,7-0,240,"April 4, 1993",US,R,Wisconsin
2016,4,1607,CHO,Charlotte Hornets,14,Michael Kidd-Gilchrist,SF,6-6,232,"September 26, 1993",US,3,Kentucky
2016,4,1680,CHO,Charlotte Hornets,3,Jeremy Lamb,SG,6-5,180,"May 30, 1992",US,3,UConn
2016,4,1718,CHO,Charlotte Hornets,1,Courtney Lee,SG,6-5,215,"October 3, 1985",US,7,Western Kentucky
2016,4,1753,CHO,Charlotte Hornets,7,Jeremy Lin,SG,6-3,200,"August 23, 1988",US,5,Harvard University
2016,4,2460,CHO,Charlotte Hornets,22,Brian Roberts,PG,6-1,173,"December 3, 1985",US,3,Dayton
2016,4,3002,CHO,Charlotte Hornets,15,Kemba Walker,PG,6-0,184,"May 8, 1990",US,4,UConn
2016,4,3160,CHO,Charlotte Hornets,2,Marvin Williams,PF,6-8,237,"June 19, 1986",US,10,UNC
2016,4,3266,CHO,Charlotte Hornets,40,Cody Zeller,C,6-11,240,"October 5, 1992",US,2,Indiana
