Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,11.0,2136,HOU,Houston Rockets,Chuck Nevitt,1959-06-13,23.0,NBA,C,6,0,10.7,1.8,2.5,0.733,0.0,0.0,,1.8,2.5,0.733,0.733,0.2,0.7,0.25,1.0,1.8,2.8,0.0,0.2,2.0,1.2,2.3,3.8
1985,14.0,2136,LAL,Los Angeles Lakers,Chuck Nevitt,1959-06-13,25.0,NBA,C,11,0,5.4,0.5,1.5,0.294,0.0,0.0,,0.5,1.5,0.294,0.294,0.2,0.7,0.25,0.5,1.4,1.8,0.3,0.0,1.4,0.9,1.8,1.1
1986,31.0,2136,TOT,Total After Trade,Chuck Nevitt,1959-06-13,26.0,NBA,C,29,0,4.3,0.5,1.5,0.349,0.0,0.0,,0.5,1.5,0.349,0.349,0.7,0.9,0.731,0.4,0.7,1.1,0.2,0.1,0.7,0.4,1.2,1.7
1986,14.0,2136,LAL,Los Angeles Lakers,Chuck Nevitt,1959-06-13,26.0,NBA,C,4,0,6.3,0.8,2.8,0.273,0.0,0.0,,0.8,2.8,0.273,0.273,1.0,1.5,0.667,0.8,1.0,1.8,0.5,0.5,0.5,1.3,1.5,2.5
1986,9.0,2136,DET,Detroit Pistons,Chuck Nevitt,1959-06-13,26.0,NBA,C,25,0,4.0,0.5,1.3,0.375,0.0,0.0,,0.5,1.3,0.375,0.375,0.6,0.8,0.75,0.4,0.6,1.0,0.2,0.1,0.7,0.3,1.2,1.6
1987,9.0,2136,DET,Detroit Pistons,Chuck Nevitt,1959-06-13,27.0,NBA,C,41,0,6.5,0.8,1.5,0.492,0.0,0.0,,0.8,1.5,0.492,0.492,0.3,0.6,0.583,0.9,1.1,2.0,0.1,0.2,0.7,0.5,1.8,1.9
1988,9.0,2136,DET,Detroit Pistons,Chuck Nevitt,1959-06-13,28.0,NBA,C,17,0,3.7,0.4,1.2,0.333,0.0,0.0,,0.4,1.2,0.333,0.333,0.2,0.4,0.5,0.2,0.8,1.1,0.0,0.1,0.3,0.1,0.7,1.0
1989,11.0,2136,HOU,Houston Rockets,Chuck Nevitt,1959-06-13,29.0,NBA,C,43,0,5.3,0.6,1.4,0.435,0.0,0.0,,0.6,1.4,0.435,0.435,0.3,0.4,0.688,0.4,1.1,1.5,0.1,0.1,0.7,0.5,1.2,1.5
1990,11.0,2136,HOU,Houston Rockets,Chuck Nevitt,1959-06-13,30.0,NBA,C,3,0,3.0,0.7,0.7,1.0,0.0,0.0,,0.7,0.7,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.3,0.7,1.0,1.3
1992,5.0,2136,CHI,Chicago Bulls,Chuck Nevitt,1959-06-13,32.0,NBA,C,4,0,2.3,0.3,0.8,0.333,0.0,0.0,,0.3,0.8,0.333,0.333,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.8,0.5,0.5
1994,27.0,2136,SAS,San Antonio Spurs,Chuck Nevitt,1959-06-13,34.0,NBA,C,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,3.0,6.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
