PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Chris Paul,23,5,201,16.1,0.505,0.21899999999999997,0.28800000000000003,2.3,11.4,6.7,60.2,2.1,0.0,22.6,25.1,,0.0,-0.1,-0.1,-0.035,,2.8,-1.3,1.5,0.2
David West,28,5,178,12.2,0.485,0.0,0.363,3.3,22.8,12.7,8.4,1.5,1.0,13.1,28.5,,-0.2,0.0,-0.3,-0.071,,-1.7,-1.3,-3.1,0.0
Peja Stojaković,31,5,162,8.1,0.512,0.531,0.265,2.9,7.8,5.3,2.6,1.3,0.5,9.9,17.8,,0.0,-0.1,-0.1,-0.04,,-1.3,-1.4,-2.7,0.0
Rasual Butler,29,5,158,10.4,0.647,0.514,0.243,2.2,9.6,5.8,1.3,0.3,2.2,12.8,14.1,,0.2,-0.1,0.0,0.013999999999999999,,1.1,-0.6,0.5,0.1
James Posey,32,5,123,13.3,0.5539999999999999,0.475,0.65,4.8,26.8,15.4,5.3,1.3,0.0,16.3,23.8,,0.0,0.0,0.0,-0.004,,-0.2,-0.7,-0.9,0.0
Tyson Chandler,26,4,94,3.7,0.512,0.0,0.5,10.0,17.6,13.6,4.1,1.1,0.9,35.3,11.5,,-0.1,0.0,-0.2,-0.09,,-6.6,-1.1,-7.8,-0.1
Sean Marks,33,5,80,12.1,0.526,0.077,0.385,14.6,15.9,15.2,0.0,2.0,2.1,11.6,10.2,,0.1,0.0,0.1,0.039,,-0.5,-0.9,-1.3,0.0
Antonio Daniels,33,5,64,6.5,0.392,0.308,0.846,1.8,4.0,2.9,25.7,1.7,1.3,21.9,17.0,,-0.1,0.0,-0.2,-0.122,,-1.7,-2.7,-4.4,0.0
Hilton Armstrong,24,4,53,2.3,0.431,0.0,0.769,6.6,12.0,9.2,4.0,4.0,1.6,25.6,21.0,,-0.2,0.0,-0.2,-0.17,,-10.0,0.0,-10.0,-0.1
Devin Brown,30,3,33,2.3,0.45,0.5,0.25,7.1,11.5,9.2,0.0,0.0,0.0,25.3,17.1,,-0.1,0.0,-0.1,-0.168,,-5.4,-4.8,-10.2,-0.1
Julian Wright,21,4,32,5.8,0.457,0.0,0.5710000000000001,0.0,23.8,11.4,12.9,0.0,2.7,10.2,14.5,,0.0,0.0,0.0,-0.052000000000000005,,-4.9,-0.3,-5.2,0.0
Morris Peterson,31,2,21,9.9,0.444,0.6,0.8,5.6,12.1,8.7,9.0,2.5,0.0,0.0,15.3,,0.0,0.0,0.0,0.026000000000000002,,-0.3,-0.9,-1.3,0.0
Ryan Bowen,33,1,2,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,,0.0,0.0,0.0,-0.638,,-32.1,-9.4,-41.5,0.0
