PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Deron Williams,24,5,211,18.8,0.574,0.35700000000000004,0.586,2.1,8.5,5.2,43.3,2.2,0.8,19.3,22.8,,0.4,0.0,0.4,0.099,,3.5,-0.3,3.3,0.3
Carlos Boozer,27,5,186,20.4,0.589,0.0,0.486,7.1,34.8,20.4,11.3,2.2,0.9,14.6,24.3,,0.3,0.2,0.4,0.114,,1.6,1.3,2.9,0.2
Ronnie Brewer,23,5,158,9.3,0.455,0.040999999999999995,0.327,4.9,12.2,8.4,13.7,2.3,0.5,16.4,18.7,,-0.1,0.0,-0.1,-0.035,,-2.9,-0.3,-3.2,0.0
Paul Millsap,23,5,155,15.9,0.518,0.0,0.36700000000000005,14.3,15.5,14.9,9.1,1.3,2.6,9.5,17.9,,0.2,0.0,0.2,0.071,,0.7,-0.9,-0.2,0.1
Andrei Kirilenko,27,5,136,16.8,0.517,0.106,0.298,5.7,6.2,5.9,13.0,4.2,1.8,8.6,18.9,,0.1,0.1,0.2,0.077,,2.0,2.0,4.0,0.2
Kyle Korver,27,5,136,12.8,0.54,0.565,0.152,1.6,7.9,4.7,16.0,1.1,0.6,3.9,16.6,,0.2,0.0,0.2,0.07,,2.9,-0.4,2.5,0.2
C.J. Miles,21,5,58,2.9,0.391,0.4,0.2,3.8,10.3,6.9,2.8,1.8,1.4,12.1,18.8,,-0.1,0.0,-0.1,-0.091,,-5.7,-2.0,-7.7,-0.1
Matt Harpring,32,5,49,14.6,0.524,0.045,0.091,6.8,14.7,10.6,16.2,2.1,1.6,8.0,22.4,,0.1,0.0,0.1,0.071,,-1.9,2.3,0.4,0.0
Mehmet Okur,29,2,43,1.8,0.29100000000000004,0.25,0.33299999999999996,5.1,22.3,13.4,13.6,0.0,1.9,12.7,16.2,,-0.1,0.0,-0.1,-0.105,,-6.1,-2.0,-8.1,-0.1
Jarron Collins,30,3,35,9.3,0.469,0.0,1.6,12.6,20.6,16.4,4.1,1.5,0.0,0.0,10.7,,0.1,0.0,0.1,0.10800000000000001,,-3.3,-0.1,-3.4,0.0
Brevin Knight,33,5,17,-11.0,0.0,0.0,0.0,0.0,7.1,3.4,24.2,3.0,0.0,50.0,15.6,,-0.1,0.0,-0.1,-0.353,,-16.2,-2.4,-18.6,-0.1
Ronnie Price,25,2,16,20.7,0.368,0.3,0.2,20.7,0.0,10.8,57.7,3.2,0.0,0.0,30.0,,0.0,0.0,0.0,0.11699999999999999,,3.3,1.5,4.7,0.0
