Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
661,966.0,759.0,23.21,2.64,5.33,0.5,0.0,0.01,0,2.64,5.31,0.5,0.5,1.65,2.65,0.62,2.6,4.13,6.73,0.81,0.32,1.36,1.38,2.75,6.91
