Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,22.0,NBA,PG,5.0,,26.0,3.2,6.4,0.5,0.0,0.6,0.0,3.2,5.8,0.55,0.5,7.2,8.2,0.88,1.4,0.6,2.0,3.2,2.4,0.8,1.8,3.2,13.6
1986,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,24.0,NBA,PG,9.0,9.0,29.1,4.4,10.2,0.44,0.3,0.7,0.5,4.1,9.6,0.43,0.45,3.4,4.7,0.74,1.1,3.6,4.7,8.7,2.0,0.0,2.9,4.2,12.7
1987,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,25.0,NBA,PG,8.0,8.0,30.6,2.3,5.9,0.38,0.0,0.0,,2.3,5.9,0.38,0.38,3.3,6.5,0.5,0.8,2.6,3.4,11.3,1.1,0.4,3.1,4.0,7.8
1988,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,26.0,NBA,PG,12.0,12.0,34.1,5.9,11.6,0.51,0.6,1.8,0.32,5.3,9.8,0.55,0.54,3.3,3.6,0.91,0.7,4.3,4.9,9.6,2.1,0.2,2.1,3.3,15.7
1989,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,27.0,NBA,PG,5.0,5.0,38.2,4.4,11.4,0.39,1.2,3.8,0.32,3.2,7.6,0.42,0.44,3.4,4.8,0.71,0.8,4.0,4.8,6.8,1.4,0.4,2.4,4.4,13.4
1991,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,29.0,NBA,PG,5.0,5.0,34.6,6.0,12.8,0.47,0.2,2.2,0.09,5.8,10.6,0.55,0.48,3.4,3.8,0.9,1.2,2.8,4.0,3.0,1.0,0.4,0.8,2.8,15.6
1992,13,2462,LAC,Los Angeles Clippers,Doc Rivers,1961-10-13,30.0,NBA,PG,5.0,4.0,37.4,5.0,11.2,0.45,0.8,1.6,0.5,4.2,9.6,0.44,0.48,4.4,5.4,0.82,0.8,3.0,3.8,4.2,1.2,0.0,0.6,3.2,15.2
1993,20,2462,NYK,New York Knicks,Doc Rivers,1961-10-13,31.0,NBA,PG,15.0,15.0,30.5,3.2,7.1,0.45,0.7,2.1,0.36,2.5,5.0,0.49,0.5,3.1,4.0,0.77,0.4,2.2,2.6,5.7,1.9,0.1,2.0,2.9,10.2
1995,27,2462,SAS,San Antonio Spurs,Doc Rivers,1961-10-13,33.0,NBA,PG,15.0,0.0,21.2,2.5,6.3,0.39,1.1,3.1,0.37,1.3,3.3,0.41,0.48,1.7,2.1,0.84,0.2,1.7,1.9,1.6,0.9,0.6,1.2,2.7,7.8
1996,27,2462,SAS,San Antonio Spurs,Doc Rivers,1961-10-13,34.0,NBA,PG,2.0,0.0,10.0,0.5,1.5,0.33,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.5,1.5
