Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,7.0,1863,DAL,Dallas Mavericks,Jamal Mashburn,"November 29, 1972",21.0,NBA,SF,79.0,2896.0,13.2,0.48,0.22,0.32,3.9,10.3,6.8,15.8,1.6,0.3,13.5,26.6,-0.2,1.0,0.9,0.01,-0.3,-2.2,-2.4,-0.3
1995,7.0,1863,DAL,Dallas Mavericks,Jamal Mashburn,"November 29, 1972",22.0,NBA,SF,80.0,2980.0,17.3,0.53,0.22,0.39,4.0,8.2,6.0,17.2,1.4,0.2,11.4,28.6,5.0,1.3,6.3,0.1,2.2,-1.5,0.7,2.0
1996,7.0,1863,DAL,Dallas Mavericks,Jamal Mashburn,"November 29, 1972",23.0,NBA,SF,18.0,669.0,14.4,0.48,0.27,0.35,5.3,10.3,7.6,13.2,1.1,0.3,11.1,30.9,0.0,0.2,0.2,0.01,1.0,-2.5,-1.5,0.1
1997,31.0,1863,TOT,Total After Trade,Jamal Mashburn,"November 29, 1972",24.0,NBA,SF,69.0,2164.0,12.6,0.49,0.37,0.31,3.8,12.2,8.0,16.3,2.0,0.4,11.9,20.6,1.0,2.6,3.6,0.08,-1.0,0.2,-0.8,0.6
1997,7.0,1863,DAL,Dallas Mavericks,Jamal Mashburn,"November 29, 1972",24.0,NBA,SF,37.0,975.0,11.9,0.46,0.35,0.3,3.3,10.5,6.8,16.8,1.9,0.4,11.8,22.7,-0.2,0.6,0.4,0.02,-1.4,-1.0,-2.3,-0.1
1997,16.0,1863,MIA,Miami Heat,Jamal Mashburn,"November 29, 1972",24.0,NBA,SF,32.0,1189.0,13.1,0.51,0.4,0.32,4.2,13.5,8.9,15.8,2.0,0.5,12.0,18.8,1.2,2.0,3.2,0.13,-0.8,1.2,0.4,0.7
1998,16.0,1863,MIA,Miami Heat,Jamal Mashburn,"November 29, 1972",25.0,NBA,SF,48.0,1729.0,14.1,0.53,0.21,0.4,5.0,10.8,8.0,13.3,1.4,0.6,13.7,21.2,2.2,1.8,4.1,0.11,0.6,-0.5,0.1,0.9
1999,16.0,1863,MIA,Miami Heat,Jamal Mashburn,"November 29, 1972",26.0,NBA,SF,24.0,855.0,15.1,0.52,0.1,0.35,3.7,16.1,10.3,17.0,1.3,0.3,14.9,23.3,0.7,1.1,1.8,0.1,0.2,-0.4,-0.2,0.4
2000,16.0,1863,MIA,Miami Heat,Jamal Mashburn,"November 29, 1972",27.0,NBA,SF,76.0,2828.0,15.4,0.53,0.24,0.21,2.8,12.4,7.8,18.6,1.5,0.4,12.5,23.8,3.1,3.2,6.4,0.11,0.9,-0.4,0.5,1.8
2001,,1863,CHH,None,Jamal Mashburn,"November 29, 1972",28.0,NBA,SF,76.0,2989.0,17.5,0.49,0.21,0.26,3.5,18.4,11.0,26.8,1.5,0.3,12.0,27.1,3.1,4.2,7.3,0.12,2.1,0.0,2.1,3.1
2002,,1863,CHH,None,Jamal Mashburn,"November 29, 1972",29.0,NBA,SF,40.0,1601.0,16.9,0.5,0.15,0.32,2.2,15.0,8.6,19.7,1.5,0.3,11.5,27.4,1.8,1.6,3.4,0.1,1.7,-0.6,1.1,1.3
2003,19.0,1863,NOH,New Orleans Hornets,Jamal Mashburn,"November 29, 1972",30.0,NBA,SF,82.0,3321.0,18.0,0.51,0.19,0.23,2.3,15.3,8.7,26.2,1.3,0.4,11.6,27.1,5.4,3.6,9.0,0.13,2.6,-0.4,2.2,3.5
2004,19.0,1863,NOH,New Orleans Hornets,Jamal Mashburn,"November 29, 1972",31.0,NBA,SF,19.0,730.0,14.7,0.46,0.17,0.2,2.9,15.7,9.1,13.3,1.0,0.5,7.9,29.4,0.1,0.6,0.7,0.05,0.2,-1.7,-1.5,0.1
