Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1986,21.0,150.0,3.2,0.34,0.0,1.0,8.1,13.93,10.97,8.4,1.5,2.3,16.87,22.33,0.1,0.0,0.1,-0.14,-7.5,-0.23,-7.77,0.03
