Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2000,5,3234,CHI,Chicago Bulls,Metta World Peace,"November 13, 1979",20.0,NBA,SF,72.0,2238.0,13.4,0.49,0.25,0.37,3.2,13.1,8.1,17.7,2.9,1.3,15.8,21.4,-0.3,2.6,2.3,0.05,-1.1,0.9,-0.2,1.0
2001,5,3234,CHI,Chicago Bulls,Metta World Peace,"November 13, 1979",21.0,NBA,SF,76.0,2363.0,13.6,0.48,0.18,0.34,2.9,12.3,7.4,17.6,3.5,1.4,14.5,21.6,-0.1,2.0,1.9,0.04,-1.9,0.5,-1.3,0.4
2002,31,3234,TOT,Total After Trade,Metta World Peace,"November 13, 1979",22.0,NBA,SF,55.0,1642.0,15.8,0.5,0.27,0.32,5.1,13.8,9.5,14.1,4.5,1.7,14.0,23.5,0.0,2.7,2.7,0.08,-0.4,3.0,2.6,1.9
2002,5,3234,CHI,Chicago Bulls,Metta World Peace,"November 13, 1979",22.0,NBA,SF,27.0,823.0,18.4,0.52,0.26,0.37,5.5,13.3,9.3,17.8,4.8,2.1,14.5,26.7,0.2,1.2,1.4,0.08,1.2,3.0,4.2,1.3
2002,12,3234,IND,Indiana Pacers,Metta World Peace,"November 13, 1979",22.0,NBA,SF,28.0,819.0,13.2,0.48,0.28,0.26,4.7,14.4,9.6,10.3,4.2,1.4,13.4,20.3,-0.2,1.4,1.3,0.08,-2.0,3.1,1.0,0.6
2003,12,3234,IND,Indiana Pacers,Metta World Peace,"November 13, 1979",23.0,NBA,SF,69.0,2317.0,17.6,0.53,0.25,0.44,5.0,12.4,8.8,14.9,3.6,1.6,12.6,22.5,3.2,4.1,7.2,0.15,0.9,2.3,3.2,3.1
2004,12,3234,IND,Indiana Pacers,Metta World Peace,"November 13, 1979",24.0,NBA,SF,73.0,2714.0,18.2,0.51,0.22,0.4,4.3,12.5,8.4,19.2,3.1,1.4,13.4,26.2,2.8,5.2,8.0,0.14,1.6,1.9,3.5,3.8
2005,12,3234,IND,Indiana Pacers,Metta World Peace,"November 13, 1979",25.0,NBA,SF,7.0,291.0,23.5,0.61,0.14,0.43,3.3,14.9,9.2,16.2,2.3,1.6,10.7,26.1,0.9,0.4,1.3,0.22,3.8,1.0,4.8,0.5
2006,31,3234,TOT,Total After Trade,Metta World Peace,"November 13, 1979",26.0,NBA,SF,56.0,2207.0,15.2,0.49,0.29,0.35,4.0,11.0,7.6,15.8,2.9,1.4,11.6,23.6,0.5,3.2,3.7,0.08,-0.2,1.3,1.1,1.7
2006,12,3234,IND,Indiana Pacers,Metta World Peace,"November 13, 1979",26.0,NBA,SF,16.0,603.0,18.1,0.53,0.23,0.51,5.1,9.6,7.5,11.1,3.7,1.3,12.9,25.7,0.4,1.1,1.5,0.12,0.8,2.2,3.0,0.8
2006,26,3234,SAC,Sacramento Kings,Metta World Peace,"November 13, 1979",26.0,NBA,SF,40.0,1604.0,14.1,0.47,0.32,0.29,3.6,11.5,7.6,17.6,2.6,1.4,11.0,22.8,0.1,2.1,2.2,0.07,-0.6,1.0,0.4,1.0
2007,26,3234,SAC,Sacramento Kings,Metta World Peace,"November 13, 1979",27.0,NBA,SF,70.0,2641.0,18.5,0.54,0.25,0.4,4.4,16.0,10.1,15.6,2.9,1.3,10.7,23.3,3.6,3.1,6.7,0.12,1.9,0.9,2.8,3.2
2008,26,3234,SAC,Sacramento Kings,Metta World Peace,"November 13, 1979",28.0,NBA,SF,57.0,2172.0,18.8,0.54,0.23,0.31,5.6,12.1,8.9,16.2,3.1,1.4,11.9,25.5,2.4,2.2,4.7,0.1,2.1,0.7,2.8,2.6
2009,11,3234,HOU,Houston Rockets,Metta World Peace,"November 13, 1979",29.0,NBA,SF,69.0,2452.0,15.6,0.51,0.37,0.25,3.2,13.4,8.5,16.2,2.3,0.7,10.8,24.5,1.6,4.0,5.5,0.11,0.7,1.2,1.9,2.4
2010,14,3234,LAL,Los Angeles Lakers,Metta World Peace,"November 13, 1979",30.0,NBA,SF,77.0,2605.0,12.1,0.51,0.4,0.25,4.3,9.9,7.1,13.3,2.1,0.6,12.8,16.2,1.8,3.5,5.3,0.1,-0.6,1.1,0.5,1.6
2011,14,3234,LAL,Los Angeles Lakers,Metta World Peace,"November 13, 1979",31.0,NBA,SF,82.0,2410.0,11.2,0.48,0.35,0.21,4.9,7.6,6.3,10.7,2.7,1.1,11.1,15.3,1.2,3.2,4.4,0.09,-1.4,1.5,0.2,1.3
2012,14,3234,LAL,Los Angeles Lakers,Metta World Peace,"November 13, 1979",32.0,NBA,SF,64.0,1720.0,11.0,0.48,0.41,0.25,4.8,9.1,7.1,12.5,2.1,1.1,11.8,15.6,0.9,1.7,2.6,0.07,-1.6,1.0,-0.7,0.6
