Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,12,1906,IND,Indiana Pacers,George McCloud,"May 27, 1967",22.0,NBA,SF,44.0,0.0,413.0,3.9,12.6,0.31,1.1,3.5,0.32,2.8,9.1,0.31,1.3,1.7,0.79,1.0,2.6,3.7,3.9,1.7,0.3,3.1,4.9,10.3
1991,12,1906,IND,Indiana Pacers,George McCloud,"May 27, 1967",23.0,NBA,SF,74.0,0.0,1070.0,4.4,11.8,0.37,1.4,4.2,0.35,3.0,7.6,0.39,1.3,1.6,0.78,1.2,2.8,4.0,5.0,1.3,0.4,3.1,4.7,11.5
1992,12,1906,IND,Indiana Pacers,George McCloud,"May 27, 1967",24.0,NBA,SF,51.0,5.0,892.0,5.2,12.6,0.41,1.3,3.8,0.34,3.9,8.8,0.44,2.0,2.6,0.78,1.8,3.5,5.3,4.7,1.0,0.4,2.5,3.8,13.6
1993,12,1906,IND,Indiana Pacers,George McCloud,"May 27, 1967",25.0,NBA,SF,78.0,21.0,1500.0,5.2,12.6,0.41,1.4,4.3,0.32,3.8,8.3,0.46,1.8,2.4,0.74,1.4,3.5,4.9,4.6,1.3,0.3,2.6,4.0,13.6
1995,7,1906,DAL,Dallas Mavericks,George McCloud,"May 27, 1967",27.0,NBA,SF,42.0,3.0,802.0,6.5,14.7,0.44,1.5,4.0,0.38,4.9,10.7,0.46,3.6,4.3,0.83,3.7,2.9,6.6,2.4,1.0,0.4,1.8,3.2,18.0
1996,7,1906,DAL,Dallas Mavericks,George McCloud,"May 27, 1967",28.0,NBA,SF,79.0,63.0,2846.0,6.7,16.2,0.41,3.3,8.6,0.38,3.5,7.6,0.45,2.3,2.8,0.8,1.5,3.3,4.8,2.7,1.4,0.5,2.1,2.7,18.9
1997,31,1906,TOT,Total After Trade,George McCloud,"May 27, 1967",29.0,NBA,SF,64.0,28.0,1493.0,5.7,13.9,0.41,2.4,6.1,0.39,3.4,7.8,0.43,2.0,2.4,0.82,0.9,3.4,4.3,2.6,1.5,0.2,1.5,3.0,15.9
1997,7,1906,DAL,Dallas Mavericks,George McCloud,"May 27, 1967",29.0,NBA,SF,41.0,26.0,1207.0,6.1,14.4,0.42,2.3,6.1,0.38,3.8,8.3,0.46,2.3,2.7,0.84,0.9,3.4,4.3,2.7,1.6,0.2,1.6,3.2,16.8
1997,14,1906,LAL,Los Angeles Lakers,George McCloud,"May 27, 1967",29.0,NBA,SF,23.0,2.0,286.0,4.3,12.1,0.35,2.6,6.2,0.43,1.6,5.9,0.28,0.8,1.1,0.67,0.9,3.7,4.5,2.1,1.1,0.0,1.1,2.5,12.0
1998,24,1906,PHO,Phoenix Suns,George McCloud,"May 27, 1967",30.0,NBA,SF,63.0,13.0,1213.0,5.1,12.7,0.4,2.1,6.2,0.34,3.0,6.5,0.47,1.2,1.5,0.76,1.3,5.1,6.5,2.5,1.6,0.4,1.9,3.9,13.5
1999,24,1906,PHO,Phoenix Suns,George McCloud,"May 27, 1967",31.0,NBA,SF,48.0,16.0,1245.0,4.1,9.4,0.44,2.0,4.8,0.42,2.1,4.6,0.46,2.2,2.5,0.86,1.0,3.7,4.7,2.3,1.3,0.4,1.4,3.7,12.4
2000,8,1906,DEN,Denver Nuggets,George McCloud,"May 27, 1967",32.0,NBA,SF,78.0,11.0,2118.0,4.5,10.8,0.42,1.8,4.8,0.38,2.7,6.0,0.45,2.5,3.1,0.82,1.2,3.6,4.8,4.2,0.8,0.4,2.3,3.1,13.4
2001,8,1906,DEN,Denver Nuggets,George McCloud,"May 27, 1967",33.0,NBA,SF,76.0,8.0,2007.0,4.5,11.7,0.38,1.4,4.2,0.33,3.1,7.6,0.41,2.7,3.2,0.84,1.0,3.0,4.0,5.0,1.0,0.5,2.1,3.0,13.1
2002,8,1906,DEN,Denver Nuggets,George McCloud,"May 27, 1967",34.0,NBA,SF,69.0,26.0,1830.0,4.1,11.3,0.36,1.2,4.4,0.27,2.9,7.0,0.41,2.6,3.2,0.81,1.3,3.6,4.9,4.0,1.1,0.4,2.8,3.4,11.9
