Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,7,1187,DAL,Dallas Mavericks,22.0,NBA,PG,82.0,1.0,20.9,2.4,5.5,0.44,0.0,0.3,0.12,2.4,5.2,0.46,0.45,0.8,1.2,0.67,0.6,1.5,2.1,2.9,1.2,0.3,1.4,1.7,5.7
1985,7,1187,DAL,Dallas Mavericks,23.0,NBA,PG,82.0,1.0,27.0,4.0,7.7,0.52,0.3,0.7,0.34,3.8,7.0,0.54,0.54,1.4,1.9,0.72,0.6,1.9,2.4,4.4,1.8,0.5,1.5,2.4,9.6
1986,7,1187,DAL,Dallas Mavericks,24.0,NBA,PG,79.0,39.0,27.2,4.9,9.2,0.53,0.2,0.6,0.24,4.8,8.6,0.56,0.54,2.2,2.9,0.75,0.9,1.9,2.9,5.3,1.9,0.3,1.8,2.1,12.2
1987,7,1187,DAL,Dallas Mavericks,25.0,NBA,PG,77.0,76.0,33.2,6.5,12.9,0.5,1.0,2.8,0.36,5.5,10.1,0.54,0.54,2.1,3.0,0.68,0.7,1.9,2.6,7.9,2.2,0.3,1.8,2.5,16.0
1988,7,1187,DAL,Dallas Mavericks,26.0,NBA,PG,82.0,82.0,37.0,6.5,14.2,0.46,0.7,2.3,0.31,5.8,11.9,0.49,0.48,3.2,4.2,0.76,0.9,2.1,3.0,7.7,2.0,0.4,2.3,2.0,17.0
1989,7,1187,DAL,Dallas Mavericks,27.0,NBA,PG,81.0,81.0,36.6,6.6,13.9,0.48,1.2,3.4,0.36,5.4,10.5,0.52,0.52,2.8,3.5,0.81,0.6,2.2,2.8,7.0,2.1,0.5,2.5,2.7,17.3
1990,7,1187,DAL,Dallas Mavericks,28.0,NBA,PG,82.0,82.0,36.7,6.9,14.2,0.49,1.1,2.9,0.37,5.8,11.2,0.52,0.53,3.0,3.8,0.79,0.7,2.3,3.0,7.4,2.3,0.3,2.5,2.7,18.0
1991,7,1187,DAL,Dallas Mavericks,29.0,NBA,PG,77.0,77.0,37.4,7.4,15.9,0.47,1.2,3.2,0.36,6.3,12.7,0.49,0.5,3.7,5.1,0.73,0.8,2.3,3.0,7.1,1.9,0.2,2.3,2.9,19.7
1992,7,1187,DAL,Dallas Mavericks,30.0,NBA,PG,65.0,64.0,34.6,6.9,15.6,0.44,0.9,2.9,0.31,6.0,12.7,0.47,0.47,3.0,4.0,0.76,0.8,1.9,2.6,5.7,1.6,0.3,2.4,2.3,17.7
1993,7,1187,DAL,Dallas Mavericks,31.0,NBA,SG,62.0,60.0,34.0,6.3,15.1,0.42,1.6,4.1,0.39,4.7,11.0,0.43,0.47,3.9,5.1,0.76,0.7,1.3,2.0,5.4,1.3,0.3,2.2,2.3,18.2
1994,31,1187,TOT,Total After Trade,32.0,NBA,PG,82.0,55.0,26.9,3.7,9.1,0.41,0.9,2.5,0.36,2.8,6.6,0.42,0.46,1.4,2.0,0.69,0.2,1.5,1.7,4.1,1.5,0.1,1.6,2.0,9.6
1994,7,1187,DAL,Dallas Mavericks,32.0,NBA,PG,28.0,28.0,31.9,4.6,12.2,0.38,1.3,3.8,0.35,3.3,8.5,0.39,0.43,1.0,1.8,0.56,0.4,1.6,2.0,3.5,1.6,0.1,1.9,1.6,11.6
1994,20,1187,NYK,New York Knicks,32.0,NBA,PG,54.0,27.0,24.3,3.2,7.4,0.43,0.7,1.8,0.37,2.5,5.6,0.45,0.48,1.6,2.1,0.74,0.2,1.4,1.6,4.4,1.5,0.1,1.5,2.2,8.6
1995,20,1187,NYK,New York Knicks,33.0,NBA,PG,80.0,80.0,34.0,4.2,9.5,0.45,1.3,3.7,0.36,2.9,5.8,0.5,0.52,1.7,2.4,0.72,0.4,2.0,2.4,5.7,1.0,0.1,1.9,2.7,11.5
1996,20,1187,NYK,New York Knicks,34.0,NBA,PG,82.0,82.0,35.3,5.3,11.5,0.46,1.5,4.0,0.37,3.8,7.5,0.51,0.53,1.9,2.5,0.76,0.4,2.1,2.5,4.3,1.6,0.1,2.2,2.5,14.0
1997,7,1187,DAL,Dallas Mavericks,35.0,NBA,PG,75.0,29.0,29.5,4.0,9.0,0.44,0.8,2.3,0.34,3.2,6.6,0.48,0.49,1.3,1.7,0.74,0.4,1.4,1.8,4.3,1.2,0.2,1.8,1.9,10.0
1998,22,1187,ORL,Orlando Magic,36.0,NBA,SG,66.0,45.0,26.7,3.4,8.2,0.42,0.9,2.5,0.36,2.5,5.7,0.44,0.47,0.8,1.2,0.7,0.3,1.2,1.6,3.5,1.1,0.2,1.5,2.1,8.6
1999,14,1187,LAL,Los Angeles Lakers,37.0,NBA,PG,45.0,29.0,24.9,2.7,6.5,0.41,1.0,2.6,0.37,1.7,3.9,0.44,0.49,0.6,0.7,0.81,0.3,1.2,1.5,4.2,1.0,0.1,1.2,1.5,6.9
