Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,29,1170,UTA,Utah Jazz,30.0,NBA,C,17,172,17.1,0.58,0.0,0.57,15.6,24.2,19.8,6.5,1.0,2.0,14.5,18.6,,0.4,0.2,0.6,0.17,,-0.4,-1.6,-2.0,0.0
2005,29,1170,UTA,Utah Jazz,31.0,NBA,C,21,297,10.3,0.52,0.01,0.2,9.3,18.0,13.6,7.7,1.3,1.4,16.6,16.8,,0.1,0.2,0.3,0.04,,-3.8,-1.0,-4.8,-0.2
