Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,17,736,MIL,Milwaukee Bucks,Donte DiVincenzo,1997-01-31,23.0,NBA,SG,10,1,165,5.0,11.1,0.45,1.5,4.6,0.33,3.5,6.5,0.53,2.8,4.4,0.65,1.7,5.2,7.0,2.6,1.5,0.7,2.2,4.6,14.4
