Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1990,24.0,1081,PHO,Phoenix Suns,23.0,NBA,PG,67.0,678.0,9.7,0.43,0.07,0.27,2.8,6.5,4.8,32.2,2.5,0.1,24.1,19.4,-0.8,0.7,-0.1,-0.01,-2.7,-0.4,-3.1,-0.2
1991,20.0,1081,NYK,New York Knicks,24.0,NBA,PG,22.0,107.0,9.2,0.44,0.11,0.22,1.1,9.4,5.4,25.4,4.3,0.0,25.2,16.2,-0.1,0.2,0.0,0.01,-5.1,1.8,-3.3,0.0
1992,31.0,1081,TOT,Total After Trade,25.0,NBA,PG,68.0,891.0,13.0,0.48,0.08,0.11,1.8,7.0,4.4,34.7,2.6,0.1,16.3,13.8,0.8,0.6,1.4,0.08,-0.6,-0.1,-0.6,0.3
1992,,1081,CHH,None,25.0,NBA,PG,13.0,57.0,8.1,0.06,0.0,0.25,1.9,5.8,3.8,34.6,6.6,0.0,36.0,9.8,-0.2,0.1,-0.1,-0.06,-4.1,4.1,0.0,0.0
1992,23.0,1081,PHI,Philadelphia 76Ers,25.0,NBA,PG,55.0,834.0,13.3,0.49,0.08,0.1,1.8,7.1,4.5,34.7,2.3,0.1,15.3,14.1,1.0,0.5,1.5,0.09,-0.3,-0.3,-0.7,0.3
1993,23.0,1081,PHI,Philadelphia 76Ers,26.0,NBA,PG,72.0,996.0,8.7,0.42,0.31,0.14,2.6,4.7,3.6,28.3,2.1,0.1,18.8,12.2,-0.2,0.4,0.2,0.01,-3.0,-1.0,-4.0,-0.5
1995,8.0,1081,DEN,Denver Nuggets,28.0,NBA,PG,14.0,151.0,9.1,0.4,0.21,0.36,1.6,5.4,3.6,40.2,2.1,1.0,26.8,15.6,-0.1,0.1,0.0,0.01,-3.1,-1.4,-4.5,-0.1
1996,31.0,1081,TOT,Total After Trade,29.0,NBA,PG,31.0,527.0,7.7,0.41,0.34,0.06,1.5,6.0,3.7,27.4,2.2,0.3,22.8,11.2,-0.2,0.2,0.0,0.0,-4.0,0.0,-4.0,-0.3
1996,23.0,1081,PHI,Philadelphia 76Ers,29.0,NBA,PG,11.0,280.0,9.5,0.44,0.38,0.12,1.2,7.6,4.3,33.3,2.2,0.5,22.9,10.5,0.1,0.1,0.1,0.03,-3.6,-0.2,-3.8,-0.1
1996,30.0,1081,WSB,Washington Bullets,29.0,NBA,PG,10.0,138.0,7.5,0.43,0.36,0.0,0.9,4.2,2.6,22.9,3.0,0.0,26.3,12.3,-0.1,0.1,0.0,0.0,-3.3,1.1,-2.2,0.0
1996,8.0,1081,DEN,Denver Nuggets,29.0,NBA,PG,10.0,109.0,3.1,0.3,0.26,0.0,3.2,4.3,3.7,18.3,1.0,0.0,17.9,11.5,-0.2,0.0,-0.1,-0.05,-5.7,-1.2,-6.9,-0.1
