Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,22.0,LAL,NBA,PG,59.0,38.0,1476.0,6.5,14.5,0.448,0.9,3.0,0.314,5.6,11.6,0.482,3.2,3.9,0.829,1.4,3.3,4.7,5.0,1.2,0.3,2.3,2.7,17.1
2016,23.0,LAL,NBA,SG,79.0,79.0,2552.0,6.7,15.5,0.433,1.6,4.5,0.347,5.1,11.0,0.468,2.3,2.9,0.804,1.3,3.1,4.4,2.7,1.2,0.1,1.9,2.4,17.3
2017,24.0,LAL,NBA,SG,82.0,19.0,2397.0,7.2,16.1,0.445,1.8,5.3,0.329,5.4,10.7,0.503,2.0,2.5,0.798,0.7,3.0,3.7,3.2,1.3,0.1,2.5,2.3,18.1
2018,25.0,TOT,NBA,SG,81.0,2.0,1888.0,8.2,18.2,0.451,2.1,6.1,0.352,6.1,12.1,0.5,2.9,3.6,0.8,1.1,3.1,4.1,4.2,1.1,0.1,2.4,2.0,21.4
2018,25.0,LAL,NBA,SG,53.0,2.0,1256.0,8.6,19.1,0.448,1.9,6.0,0.324,6.6,13.1,0.505,3.0,3.8,0.795,1.3,3.3,4.6,5.0,1.1,0.1,2.7,1.8,22.1
2018,25.0,CLE,NBA,SG,28.0,0.0,632.0,7.5,16.3,0.456,2.5,6.2,0.407,5.0,10.2,0.486,2.7,3.3,0.81,0.7,2.6,3.3,2.7,1.1,0.2,1.8,2.5,20.1
2019,26.0,CLE,NBA,SG,81.0,0.0,2214.0,8.6,19.2,0.448,2.3,7.2,0.324,6.3,12.0,0.524,2.6,3.1,0.844,1.3,3.1,4.4,3.2,0.9,0.2,2.2,1.8,22.2
2020,27.0,TOT,NBA,SG,71.0,2.0,1705.0,8.3,18.3,0.454,3.2,8.7,0.368,5.1,9.6,0.533,2.9,3.5,0.836,1.1,2.9,3.9,2.9,1.0,0.3,2.0,2.3,22.8
2020,27.0,CLE,NBA,SG,29.0,0.0,666.0,7.8,17.6,0.442,3.2,8.6,0.371,4.6,9.0,0.509,4.1,4.6,0.884,1.1,2.6,3.7,3.8,0.9,0.4,2.1,1.8,22.9
2020,27.0,UTA,NBA,SG,42.0,2.0,1039.0,8.7,18.7,0.462,3.2,8.8,0.366,5.4,9.9,0.547,2.1,2.7,0.785,1.0,3.1,4.1,2.3,1.0,0.3,2.0,2.6,22.7
2021,28.0,UTA,NBA,SG,11.0,0.0,267.0,9.7,19.4,0.5,4.2,9.6,0.437,5.5,9.8,0.562,1.9,2.0,0.933,1.8,5.0,6.7,2.4,1.5,0.4,3.1,2.0,25.5
