Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2944,Wes Unseld,"March 14, 1946",2,0.0,87.0,2.9,5.8,0.5,0.0,0.4,0,2.9,5.4,0.54,1.7,2.5,0.68,2.9,8.7,11.6,2.9,0.0,1.2,1.2,2.1,7.4
