Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2497,Dennis Rodman,"May 13, 1961",911.0,28839.0,13.96,0.52,0.06,0.32,16.74,29.49,23.19,7.36,1.05,1.18,22.25,11.28,35.3,54.4,89.8,0.14,0.04,0.43,0.47,1.51
