Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2018,16,19,MIA,Miami Heat,Bam Adebayo,"July 18, 1997",20.0,NBA,C,69,19,1368,174,340,0.51,0,7,0.0,174,333,0.52,0.51,129,179,0.72,118,263,381,101,32,41,66,138,477,0
2019,16,19,MIA,Miami Heat,Bam Adebayo,"July 18, 1997",21.0,NBA,C,82,28,1913,280,486,0.58,3,15,0.2,277,471,0.59,0.58,166,226,0.74,165,432,597,184,71,65,121,203,729,0
2020,16,19,MIA,Miami Heat,Bam Adebayo,"July 18, 1997",22.0,NBA,PF,72,72,2417,440,790,0.56,2,14,0.14,438,776,0.56,0.56,264,382,0.69,176,559,735,368,82,93,204,182,1146,3
2021,16,19,MIA,Miami Heat,Bam Adebayo,"July 18, 1997",23.0,NBA,C,22,22,733,160,279,0.57,2,5,0.4,158,274,0.58,0.58,121,142,0.85,42,158,200,111,20,23,63,53,443,0
