Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,23.0,SEA,NBA,PG,43.0,0.0,291.0,29.0,83.0,0.349,1.0,9.0,0.111,28.0,74.0,0.378,0.355,9.0,16.0,0.563,11.0,13.0,24.0,73.0,21.0,3.0,18.0,34.0,68.0
1989-90,24.0,SEA,NBA,PG,53.0,10.0,575.0,55.0,142.0,0.387,1.0,4.0,0.25,54.0,138.0,0.391,0.391,29.0,40.0,0.725,21.0,22.0,43.0,162.0,26.0,1.0,48.0,55.0,140.0
1990-91,25.0,TOT,NBA,PG,68.0,14.0,959.0,130.0,277.0,0.469,1.0,9.0,0.111,129.0,268.0,0.481,0.471,59.0,87.0,0.678,22.0,55.0,77.0,230.0,47.0,4.0,74.0,62.0,320.0
1990-91,25.0,DEN,NBA,PG,21.0,4.0,217.0,29.0,68.0,0.426,0.0,4.0,0.0,29.0,64.0,0.453,0.426,21.0,32.0,0.656,9.0,12.0,21.0,77.0,14.0,2.0,27.0,22.0,79.0
1990-91,25.0,SAS,NBA,PG,47.0,10.0,742.0,101.0,209.0,0.483,1.0,5.0,0.2,100.0,204.0,0.49,0.486,38.0,55.0,0.691,13.0,43.0,56.0,153.0,33.0,2.0,47.0,40.0,241.0
1991-92,26.0,TOT,NBA,PG,69.0,15.0,1235.0,158.0,330.0,0.479,4.0,15.0,0.267,154.0,315.0,0.489,0.485,66.0,101.0,0.653,13.0,67.0,80.0,266.0,61.0,9.0,110.0,89.0,386.0
1991-92,26.0,SAS,NBA,PG,20.0,14.0,463.0,55.0,108.0,0.509,1.0,5.0,0.2,54.0,103.0,0.524,0.514,24.0,32.0,0.75,5.0,30.0,35.0,100.0,21.0,3.0,45.0,43.0,135.0
1991-92,26.0,HOU,NBA,PG,49.0,1.0,772.0,103.0,222.0,0.464,3.0,10.0,0.3,100.0,212.0,0.472,0.471,42.0,69.0,0.609,8.0,37.0,45.0,166.0,40.0,6.0,65.0,46.0,251.0
1992-93,27.0,SAS,NBA,PG,75.0,49.0,2030.0,256.0,510.0,0.502,0.0,8.0,0.0,256.0,502.0,0.51,0.502,144.0,182.0,0.791,20.0,126.0,146.0,561.0,85.0,16.0,145.0,141.0,656.0
1993-94,28.0,GSW,NBA,PG,82.0,70.0,2332.0,356.0,724.0,0.492,0.0,12.0,0.0,356.0,712.0,0.5,0.492,178.0,253.0,0.704,41.0,135.0,176.0,433.0,113.0,8.0,172.0,160.0,890.0
1994-95,29.0,SAS,NBA,PG,82.0,82.0,3011.0,448.0,863.0,0.519,3.0,22.0,0.136,445.0,841.0,0.529,0.521,202.0,295.0,0.685,49.0,159.0,208.0,670.0,114.0,13.0,207.0,154.0,1101.0
1995-96,30.0,SAS,NBA,PG,82.0,82.0,3084.0,438.0,887.0,0.494,6.0,31.0,0.194,432.0,856.0,0.505,0.497,189.0,262.0,0.721,37.0,169.0,206.0,789.0,119.0,21.0,195.0,179.0,1071.0
1996-97,31.0,SAS,NBA,PG,76.0,76.0,2472.0,327.0,685.0,0.477,6.0,26.0,0.231,321.0,659.0,0.487,0.482,140.0,203.0,0.69,32.0,115.0,147.0,513.0,96.0,15.0,146.0,158.0,800.0
1997-98,32.0,SAS,NBA,PG,75.0,73.0,2674.0,321.0,671.0,0.478,2.0,13.0,0.154,319.0,658.0,0.485,0.48,122.0,168.0,0.726,30.0,120.0,150.0,591.0,84.0,18.0,165.0,140.0,766.0
1998-99,33.0,SAS,NBA,PG,50.0,50.0,1672.0,218.0,461.0,0.473,1.0,12.0,0.083,217.0,449.0,0.483,0.474,50.0,88.0,0.568,22.0,96.0,118.0,369.0,51.0,11.0,112.0,101.0,487.0
1999-00,34.0,SAS,NBA,PG,82.0,82.0,2571.0,402.0,850.0,0.473,1.0,9.0,0.111,401.0,841.0,0.477,0.474,114.0,155.0,0.735,33.0,125.0,158.0,491.0,76.0,18.0,140.0,150.0,919.0
2000-01,35.0,SAS,NBA,PG,55.0,20.0,1290.0,134.0,300.0,0.447,1.0,6.0,0.167,133.0,294.0,0.452,0.448,41.0,60.0,0.683,21.0,64.0,85.0,237.0,33.0,4.0,60.0,90.0,310.0
2001-02,36.0,TOT,NBA,PG,68.0,13.0,1352.0,207.0,432.0,0.479,0.0,5.0,0.0,207.0,427.0,0.485,0.479,121.0,163.0,0.742,14.0,55.0,69.0,286.0,40.0,9.0,76.0,86.0,535.0
2001-02,36.0,DEN,NBA,PG,51.0,13.0,1200.0,186.0,383.0,0.486,0.0,5.0,0.0,186.0,378.0,0.492,0.486,109.0,146.0,0.747,14.0,50.0,64.0,258.0,35.0,8.0,67.0,69.0,481.0
2001-02,36.0,DAL,NBA,PG,17.0,0.0,152.0,21.0,49.0,0.429,0.0,0.0,,21.0,49.0,0.429,0.429,12.0,17.0,0.706,0.0,5.0,5.0,28.0,5.0,1.0,9.0,17.0,54.0
2002-03,37.0,DAL,NBA,PG,48.0,0.0,430.0,63.0,150.0,0.42,0.0,2.0,0.0,63.0,148.0,0.426,0.42,30.0,39.0,0.769,10.0,21.0,31.0,64.0,15.0,1.0,29.0,26.0,156.0
2003-04,38.0,GSW,NBA,PG,46.0,1.0,637.0,80.0,199.0,0.402,0.0,3.0,0.0,80.0,196.0,0.408,0.402,52.0,78.0,0.667,3.0,30.0,33.0,111.0,26.0,3.0,51.0,34.0,212.0
