Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,20,3006,NYK,New York Knicks,Kenny Walker,"August 18, 1964",22.0,NBA,SF,68.0,64.0,1719.0,6.0,12.2,0.49,0.0,0.1,0.0,6.0,12.1,0.49,2.9,3.9,0.76,2.5,4.6,7.1,1.6,1.0,1.0,1.6,4.9,14.9
1988,20,3006,NYK,New York Knicks,Kenny Walker,"August 18, 1964",23.0,NBA,SF,82.0,61.0,2139.0,5.8,12.3,0.47,0.0,0.0,0.0,5.8,12.2,0.47,2.3,3.0,0.78,3.2,3.3,6.5,1.4,1.1,1.0,1.4,4.9,13.9
1989,20,3006,NYK,New York Knicks,Kenny Walker,"August 18, 1964",24.0,NBA,SF,79.0,2.0,1163.0,5.4,11.0,0.49,0.2,0.6,0.25,5.2,10.4,0.5,2.0,2.6,0.78,3.1,4.0,7.1,1.1,1.3,1.4,1.4,5.9,13.0
1990,20,3006,NYK,New York Knicks,Kenny Walker,"August 18, 1964",25.0,NBA,PF,68.0,21.0,1595.0,4.6,8.7,0.53,0.0,0.1,0.4,4.6,8.6,0.53,2.8,3.9,0.72,3.0,4.8,7.7,1.1,0.7,1.2,1.4,4.0,12.1
1991,20,3006,NYK,New York Knicks,Kenny Walker,"August 18, 1964",26.0,NBA,SF,54.0,8.0,771.0,3.9,8.9,0.44,0.0,0.0,0.0,3.9,8.9,0.44,3.0,3.8,0.78,2.9,4.4,7.3,0.6,0.8,1.4,1.4,4.3,10.7
1994,30,3006,WSB,Washington Bullets,Kenny Walker,"August 18, 1964",29.0,NBA,SF,73.0,4.0,1397.0,3.4,7.1,0.48,0.0,0.1,0.0,3.4,7.0,0.49,2.2,3.2,0.7,3.0,4.4,7.4,0.9,0.7,1.5,1.1,4.0,9.0
1995,30,3006,WSB,Washington Bullets,Kenny Walker,"August 18, 1964",30.0,NBA,SF,24.0,0.0,266.0,2.4,5.7,0.43,0.0,0.0,,2.4,5.7,0.43,2.8,3.8,0.75,2.6,3.8,6.4,0.9,0.7,0.7,2.0,5.7,7.7
